timestamp,x,y,z
0,3.02,-2.05,8.88
10,3.01,-1.98,8.99
20,2.97,-1.87,9.04
30,2.94,-1.76,9.19
40,2.93,-1.78,9.32
50,2.93,-1.78,9.41
60,2.95,-1.81,9.45
70,2.95,-1.84,9.36
80,2.98,-1.87,9.23
90,2.98,-1.84,8.98
100,2.99,-1.8,8.77
110,2.96,-1.81,8.67
120,2.98,-1.96,8.73
130,3.0,-2.17,8.96
140,2.97,-2.26,9.12
150,2.95,-2.29,9.35
160,2.94,-2.32,9.48
170,2.96,-2.18,9.39
180,2.95,-1.97,9.25
190,2.97,-1.78,9.09
200,2.95,-1.72,8.97
210,2.94,-1.75,9.0
220,2.92,-1.83,9.07
230,2.88,-1.88,9.22
240,2.86,-1.91,9.13
250,2.89,-1.94,9.11
260,2.92,-2.02,9.08
270,2.91,-2.03,9.08
280,2.91,-1.98,9.05
290,2.94,-1.91,9.01
300,2.9,-1.76,8.97
310,2.9,-1.62,8.91
320,2.93,-1.59,8.73
330,2.89,-1.71,8.57
340,2.85,-1.87,8.31
350,2.74,-2.12,8.17
360,2.7,-2.28,8.23
370,2.7,-2.45,8.25
380,2.7,-2.6,8.26
390,2.73,-2.88,8.44
400,2.74,-3.53,8.4
410,2.92,-4.7,8.64
420,2.77,-5.79,8.24
430,2.52,-6.77,7.34
440,2.41,-8.01,6.99
450,2.29,-9.38,6.81
460,2.39,-10.63,6.72
470,2.52,-12.09,7.3
480,2.47,-13.56,8.07
490,2.4,-14.72,8.53
500,2.35,-15.71,9.28
510,2.14,-15.97,9.69
520,1.86,-15.32,9.39
530,1.47,-13.98,9.42
540,1.12,-12.34,8.98
550,0.79,-10.79,7.93
560,0.64,-9.68,7.23
570,0.55,-9.08,6.45
580,0.48,-8.83,6.1
590,0.34,-8.76,6.16
600,0.09,-8.77,6.54
610,-0.35,-8.69,7.57
620,-0.75,-8.19,8.64
630,-1.11,-7.58,9.53
640,-1.39,-6.66,10.23
650,-1.75,-5.17,10.42
660,-2.12,-3.24,10.4
670,-2.38,-0.95,10.58
680,-2.49,1.17,10.67
690,-2.44,3.59,10.42
700,-2.49,5.87,10.13
710,-2.31,8.16,10.35
720,-2.0,10.37,10.22
730,-1.73,12.23,9.45
740,-1.32,14.01,8.9
750,-0.85,15.62,8.45
760,-0.45,17.04,7.89
770,-0.17,18.16,7.02
780,0.2,18.89,5.97
790,0.52,19.32,4.81
800,0.59,19.72,4.1
810,0.57,19.76,4.29
820,0.6,19.02,5.26
830,0.71,17.68,6.51
840,0.67,16.03,7.54
850,0.67,14.03,7.33
860,0.77,11.78,6.39
870,0.99,9.98,5.75
880,0.96,8.73,5.11
890,0.81,8.47,4.3
900,0.4,8.87,3.34
910,-0.23,9.86,3.04
920,-0.75,10.59,3.78
930,-1.3,10.7,4.98
940,-1.51,9.85,6.26
950,-1.91,9.33,7.17
960,-2.7,9.05,6.39
970,-3.59,8.17,5.38
980,-4.43,5.93,6.06
990,-4.91,2.57,8.15
1000,-4.68,-1.17,10.45
1010,-4.25,-3.62,13.07
1020,-3.96,-4.79,14.4
1030,-4.0,-4.75,14.63
1040,-4.11,-4.21,13.61
1050,-4.21,-3.83,11.96
1060,-4.22,-3.81,11.07
1070,-4.34,-4.13,10.47
1080,-4.49,-4.61,11.08
1090,-4.64,-5.31,12.09
1100,-4.75,-5.92,13.53
1110,-4.78,-6.4,14.38
1120,-4.86,-7.03,13.45
1130,-4.7,-8.17,11.89
1140,-4.47,-9.42,10.45
1150,-4.43,-10.23,10.22
1160,-4.53,-10.96,11.33
1170,-4.52,-11.69,12.98
1180,-4.36,-12.32,14.49
1190,-4.13,-12.42,14.51
1200,-3.96,-12.22,13.12
1210,-3.82,-12.07,11.89
1220,-3.69,-11.94,10.81
1230,-3.69,-11.92,10.16
1240,-3.62,-12.33,10.49
1250,-3.41,-13.13,10.87
1260,-3.16,-14.0,11.01
1270,-2.89,-14.77,11.15
1280,-2.65,-15.13,10.82
1290,-2.63,-14.82,10.51
1300,-2.67,-14.1,9.56
1310,-2.68,-13.39,9.67
1320,-2.8,-12.62,9.72
1330,-2.97,-11.89,10.11
1340,-3.25,-11.06,10.12
1350,-3.5,-10.1,10.26
1360,-3.76,-9.29,10.81
1370,-3.97,-8.58,11.54
1380,-4.09,-7.61,12.22
1390,-4.25,-6.26,12.5
1400,-4.29,-5.09,12.49
1410,-4.21,-4.19,12.07
1420,-4.09,-3.31,11.24
1430,-4.06,-2.37,10.3
1440,-3.97,-1.52,9.76
1450,-3.89,-0.73,9.63
1460,-3.89,0.06,9.56
1470,-3.88,0.96,9.79
1480,-3.91,1.86,10.14
1490,-3.96,2.4,10.4
1500,-3.84,2.25,10.65
