timestamp,x,y,z
0,2.65,-2.54,9.12
10,2.64,-2.43,8.92
20,2.6,-2.35,8.78
30,2.55,-2.32,8.83
40,2.5,-2.31,8.96
50,2.47,-2.34,9.24
60,2.46,-2.36,9.48
70,2.52,-2.39,9.68
80,2.55,-2.38,9.7
90,2.61,-2.32,9.42
100,2.67,-2.29,9.09
110,2.67,-2.2,8.69
120,2.68,-2.14,8.36
130,2.72,-2.18,8.3
140,2.73,-2.21,8.43
150,2.72,-2.25,8.71
160,2.69,-2.36,8.92
170,2.67,-2.41,9.06
180,2.63,-2.4,9.1
190,2.59,-2.33,9.04
200,2.55,-2.32,8.92
210,2.54,-2.26,8.85
220,2.55,-2.26,8.88
230,2.53,-2.37,8.93
240,2.51,-2.52,8.92
250,2.45,-2.69,8.72
260,2.36,-2.83,8.59
270,2.28,-3.05,8.54
280,2.21,-3.3,8.57
290,2.21,-3.66,8.72
300,2.21,-4.29,8.83
310,2.31,-4.69,9.03
320,2.32,-5.44,8.71
330,2.3,-5.72,8.37
340,2.24,-6.22,7.86
350,2.27,-6.99,7.87
360,2.33,-8.24,8.4
370,2.29,-9.61,8.37
380,2.25,-10.76,8.65
390,2.16,-11.67,8.69
400,2.22,-12.07,8.5
410,2.17,-11.98,8.12
420,2.11,-11.34,7.6
430,2.04,-10.21,7.24
440,1.88,-8.91,6.86
450,1.72,-7.92,6.4
460,1.64,-7.51,6.22
470,1.62,-7.6,6.35
480,1.63,-7.86,6.61
490,1.69,-8.04,6.92
500,1.52,-8.15,7.33
510,1.25,-7.63,7.95
520,0.85,-7.02,8.33
530,0.35,-6.55,8.49
540,0.05,-6.38,8.42
550,-0.08,-6.29,9.24
560,-0.25,-5.37,10.11
570,-0.51,-3.9,10.42
580,-0.71,-2.28,11.02
590,-0.87,-0.85,10.99
600,-0.87,0.21,10.93
610,-0.72,0.92,11.02
620,-0.49,2.05,10.67
630,-0.32,3.25,9.42
640,-0.03,4.69,8.96
650,0.22,6.47,8.1
660,0.3,7.86,7.28
670,0.57,9.11,7.17
680,0.85,10.09,7.12
690,1.04,10.47,7.22
700,1.3,10.81,7.64
710,1.52,11.23,7.68
720,1.53,11.86,7.62
730,1.52,12.65,7.31
740,1.25,13.71,6.71
750,0.75,14.97,6.02
760,0.37,16.13,5.59
770,0.06,17.09,5.58
780,-0.14,17.74,5.98
790,-0.31,17.54,6.22
800,-0.56,16.29,5.91
810,-0.59,13.99,5.31
820,-0.42,11.57,5.18
830,-0.42,9.43,4.68
840,-0.41,7.83,4.17
850,-0.51,7.41,3.49
860,-0.76,7.18,1.88
870,-1.36,7.02,1.67
880,-1.87,6.29,3.12
890,-2.53,4.83,5.84
900,-2.79,2.36,8.21
910,-2.81,0.02,10.79
920,-2.56,-2.04,12.8
930,-2.42,-2.74,13.19
940,-2.39,-2.01,12.04
950,-2.44,-0.3,10.57
960,-2.86,1.52,9.23
970,-3.35,1.3,8.93
980,-3.62,-1.05,10.89
990,-3.75,-4.39,12.85
1000,-3.54,-7.82,14.64
1010,-2.92,-10.41,16.46
1020,-2.09,-11.11,17.08
1030,-1.59,-9.26,15.53
1040,-1.49,-5.6,13.05
1050,-1.86,-1.64,11.49
1060,-2.4,1.23,9.78
1070,-2.99,1.94,8.84
1080,-3.36,0.12,9.53
1090,-3.6,-3.22,12.24
1100,-3.46,-6.67,15.28
1110,-3.1,-8.83,16.93
1120,-2.78,-9.37,17.17
1130,-2.56,-8.03,16.09
1140,-2.6,-5.51,13.75
1150,-2.74,-3.16,11.4
1160,-2.88,-2.28,10.35
1170,-2.83,-3.27,10.5
1180,-2.64,-5.4,10.71
1190,-2.43,-7.83,11.54
1200,-2.2,-10.09,12.53
1210,-1.91,-11.79,12.5
1220,-1.65,-12.87,11.99
1230,-1.47,-13.14,11.38
1240,-1.49,-12.45,10.75
1250,-1.65,-11.24,10.23
1260,-1.82,-10.24,10.16
1270,-1.96,-9.7,10.43
1280,-2.08,-9.36,10.6
1290,-2.3,-9.07,10.67
1300,-2.46,-8.89,10.62
1310,-2.56,-8.61,10.82
1320,-2.79,-7.9,10.89
1330,-3.03,-6.98,11.43
1340,-3.11,-6.29,11.9
1350,-3.18,-5.6,11.62
1360,-3.2,-5.07,11.1
1370,-3.18,-4.51,10.26
1380,-3.16,-3.94,9.29
1390,-3.1,-3.26,8.35
1400,-3.06,-2.62,7.69
1410,-3.09,-1.81,7.74
1420,-3.18,-0.93,8.07
1430,-3.28,-0.06,8.8
1440,-3.33,0.45,9.86
1450,-3.34,0.69,10.69
1460,-3.38,0.91,10.57
1470,-3.39,1.08,10.12
1480,-3.36,1.34,10.07
1490,-3.31,1.94,10.06
1500,-3.28,2.75,10.05
