timestamp,x,y,z
0,1.84,-1.22,9.78
10,1.88,-1.14,9.51
20,1.92,-1.09,9.25
30,1.91,-1.11,9.01
40,1.93,-1.21,8.94
50,1.97,-1.3,8.96
60,1.93,-1.34,9.09
70,1.92,-1.33,9.29
80,1.89,-1.28,9.51
90,1.88,-1.23,9.61
100,1.86,-1.19,9.66
110,1.83,-1.1,9.67
120,1.81,-1.0,9.65
130,1.81,-0.97,9.65
140,1.8,-0.92,9.7
150,1.79,-0.85,9.73
160,1.81,-0.77,9.68
170,1.83,-0.69,9.59
180,1.88,-0.7,9.42
190,1.89,-0.72,9.27
200,1.89,-0.77,9.19
210,1.91,-0.84,9.22
220,1.96,-0.99,9.3
230,2.02,-1.22,9.45
240,2.06,-1.26,9.55
250,2.06,-1.22,9.47
260,2.05,-1.13,9.36
270,2.05,-1.03,9.35
280,2.0,-0.94,9.39
290,1.95,-0.83,9.39
300,1.93,-0.82,9.5
310,1.93,-0.82,9.67
320,1.91,-0.78,9.76
330,1.9,-0.69,9.74
340,1.87,-0.59,9.64
350,1.84,-0.52,9.46
360,1.81,-0.48,9.27
370,1.72,-0.44,9.16
380,1.64,-0.55,8.99
390,1.61,-0.75,8.97
400,1.53,-0.94,8.9
410,1.46,-1.14,8.93
420,1.38,-1.71,9.13
430,1.34,-2.55,9.32
440,1.39,-3.54,9.31
450,1.3,-4.7,9.35
460,1.2,-6.18,8.85
470,1.27,-7.87,8.46
480,1.54,-9.6,8.6
490,1.41,-10.85,9.02
500,1.18,-12.47,9.92
510,1.02,-14.23,11.21
520,0.86,-15.38,11.92
530,0.61,-15.47,12.15
540,0.26,-14.47,11.94
550,-0.08,-12.78,11.15
560,-0.24,-10.69,10.17
570,-0.33,-8.8,9.37
580,-0.54,-7.02,9.0
590,-0.64,-5.63,8.33
600,-0.63,-4.96,7.43
610,-0.54,-4.67,7.15
620,-0.53,-4.31,6.88
630,-0.56,-3.86,6.86
640,-0.56,-3.3,7.5
650,-0.64,-2.58,8.56
660,-0.73,-1.77,9.62
670,-0.81,-1.15,10.14
680,-0.78,-0.59,9.85
690,-0.83,0.23,9.27
700,-0.91,1.55,9.04
710,-0.99,3.38,8.62
720,-0.95,5.62,8.38
730,-0.93,8.0,8.25
740,-1.0,10.15,7.92
750,-0.96,11.93,7.3
760,-0.68,13.55,6.43
770,-0.23,14.96,5.45
780,0.25,16.29,4.98
790,0.72,17.18,4.94
800,1.11,17.77,4.99
810,1.36,17.7,4.74
820,1.53,16.88,4.33
830,1.69,15.42,4.37
840,1.75,13.61,4.56
850,1.69,11.84,4.58
860,1.61,10.18,5.04
870,1.39,8.8,6.3
880,1.35,7.63,7.27
890,1.38,6.68,7.92
900,1.48,5.99,8.47
910,1.53,5.91,7.87
920,1.4,6.72,6.37
930,1.1,8.14,4.79
940,0.57,9.51,3.21
950,0.0,10.58,2.4
960,-0.94,11.39,2.0
970,-2.02,11.53,2.25
980,-2.62,10.35,4.69
990,-2.64,7.81,8.24
1000,-2.44,5.04,10.95
1010,-2.29,3.06,12.75
1020,-2.38,2.23,12.85
1030,-2.66,2.74,10.96
1040,-2.94,3.69,8.46
1050,-3.22,4.34,6.65
1060,-3.62,4.26,6.45
1070,-3.98,3.52,7.92
1080,-4.3,1.88,10.08
1090,-4.37,-0.51,12.27
1100,-4.01,-3.12,13.48
1110,-3.59,-5.31,14.2
1120,-3.4,-6.42,15.08
1130,-3.31,-6.02,15.2
1140,-3.35,-4.37,13.83
1150,-3.36,-2.47,12.16
1160,-3.4,-0.6,10.9
1170,-3.64,0.7,10.53
1180,-4.07,0.82,10.75
1190,-4.41,-0.41,11.93
1200,-4.53,-2.29,13.75
1210,-4.69,-4.06,14.36
1220,-4.6,-5.75,14.2
1230,-4.11,-7.21,13.96
1240,-3.73,-7.58,13.28
1250,-3.55,-7.03,12.48
1260,-3.5,-6.26,12.17
1270,-3.61,-5.59,12.16
1280,-3.77,-5.17,12.06
1290,-3.75,-5.67,11.71
1300,-3.63,-6.85,11.67
1310,-3.42,-8.3,11.63
1320,-3.14,-9.71,11.61
1330,-2.89,-10.9,11.88
1340,-2.74,-11.69,12.21
1350,-2.73,-11.9,12.21
1360,-2.74,-12.0,12.45
1370,-2.77,-11.94,12.65
1380,-2.86,-11.52,12.67
1390,-2.99,-10.65,12.77
1400,-3.13,-9.56,12.55
1410,-3.18,-8.56,12.06
1420,-3.24,-7.75,11.43
1430,-3.32,-6.95,10.9
1440,-3.46,-6.18,10.57
1450,-3.6,-5.37,10.48
1460,-3.68,-4.69,10.22
1470,-3.64,-4.15,10.08
1480,-3.46,-3.68,9.58
1490,-3.31,-3.36,8.44
1500,-3.17,-3.02,7.81
