timestamp,x,y,z
0,2.54,-1.66,7.81
10,2.7,-1.76,7.39
20,2.73,-1.76,7.28
30,2.74,-1.75,7.36
40,2.71,-1.75,7.54
50,2.66,-1.73,8.14
60,2.57,-1.61,9.05
70,2.43,-1.41,9.89
80,2.3,-1.31,10.52
90,2.21,-1.35,10.7
100,2.17,-1.47,10.55
110,2.22,-1.63,10.29
120,2.3,-1.74,9.77
130,2.41,-1.82,9.29
140,2.49,-1.82,9.05
150,2.47,-1.65,8.82
160,2.4,-1.41,8.51
170,2.37,-1.19,8.37
180,2.31,-1.03,8.41
190,2.17,-0.96,8.74
200,2.09,-0.98,9.3
210,2.08,-0.95,10.05
220,2.14,-0.77,10.56
230,2.19,-0.47,10.98
240,2.26,-0.32,11.26
250,2.33,-0.47,11.1
260,2.44,-0.92,10.56
270,2.51,-1.47,9.76
280,2.52,-1.87,8.86
290,2.45,-2.02,8.07
300,2.43,-1.99,7.74
310,2.46,-1.71,7.83
320,2.43,-1.19,8.12
330,2.34,-0.59,8.53
340,2.2,0.01,8.87
350,2.03,0.47,8.92
360,1.84,0.6,8.88
370,1.7,0.32,8.95
380,1.66,-0.08,8.89
390,1.68,-0.52,9.09
400,1.82,-0.8,9.6
410,1.89,-0.73,10.14
420,1.9,-0.5,10.51
430,1.99,-0.46,10.65
440,2.1,-0.75,10.35
450,2.22,-1.22,9.65
460,2.31,-1.8,8.76
470,2.32,-2.26,7.93
480,2.42,-2.65,7.29
490,2.49,-3.04,6.81
500,2.56,-3.29,6.62
510,2.6,-3.37,6.44
520,2.74,-3.83,6.35
530,2.87,-4.79,6.63
540,2.82,-5.78,6.48
550,2.68,-6.8,6.2
560,2.73,-8.03,6.49
570,2.78,-9.04,7.06
580,2.61,-9.84,7.94
590,2.43,-10.57,9.17
600,2.24,-11.24,10.19
610,1.97,-11.77,10.97
620,1.64,-11.85,11.39
630,1.15,-11.51,11.23
640,0.7,-11.16,10.83
650,0.42,-10.46,10.18
660,0.19,-9.18,9.3
670,-0.1,-7.62,8.95
680,-0.32,-6.32,9.03
690,-0.46,-5.27,9.29
700,-0.36,-4.66,9.66
710,-0.12,-4.65,10.13
720,0.1,-4.83,10.04
730,0.29,-5.25,9.64
740,0.51,-5.76,9.23
750,0.41,-5.71,9.17
760,0.1,-5.06,9.25
770,-0.18,-4.08,9.49
780,-0.44,-2.79,9.72
790,-0.69,-1.38,9.57
800,-0.81,-0.15,9.68
810,-0.84,0.82,9.82
820,-0.74,1.5,10.0
830,-0.66,2.54,9.98
840,-0.61,3.66,9.65
850,-0.48,4.71,9.1
860,-0.23,5.46,8.17
870,0.07,5.99,7.27
880,0.39,6.25,6.65
890,0.78,6.39,6.4
900,1.24,6.38,6.3
910,1.66,6.43,5.93
920,1.91,6.54,5.34
930,2.0,6.39,4.92
940,2.2,5.53,5.03
950,2.34,4.35,6.44
960,2.32,3.51,8.31
970,2.12,3.25,9.41
980,1.88,3.35,9.97
990,1.6,3.48,10.19
1000,1.21,3.65,9.93
1010,1.0,3.85,8.85
1020,0.87,4.14,7.39
1030,0.75,4.8,6.45
1040,0.55,5.79,5.85
1050,0.07,7.14,5.7
1060,-0.72,8.69,5.49
1070,-1.64,10.18,5.7
1080,-2.26,11.32,6.66
1090,-2.49,12.25,8.94
1100,-2.57,12.99,11.49
1110,-2.64,13.61,12.87
1120,-2.63,13.92,13.48
1130,-2.51,13.69,13.03
1140,-2.42,12.93,11.44
1150,-2.47,11.94,9.36
1160,-2.72,10.9,7.51
1170,-3.19,9.82,5.9
1180,-3.74,8.65,5.03
1190,-4.21,7.42,6.09
1200,-4.66,6.16,8.5
1210,-5.14,4.88,11.03
1220,-5.4,3.55,12.73
1230,-5.36,1.87,14.53
1240,-5.14,0.15,16.18
1250,-4.95,-1.08,16.74
1260,-5.14,-1.71,15.77
1270,-5.43,-2.17,14.03
1280,-5.41,-2.75,12.42
1290,-5.37,-3.55,10.77
1300,-5.23,-4.93,9.81
1310,-4.79,-6.33,9.83
1320,-4.22,-7.65,9.81
1330,-3.63,-8.55,10.18
1340,-3.13,-9.11,10.69
1350,-2.9,-8.83,11.15
1360,-2.94,-7.81,11.48
1370,-3.01,-6.44,10.78
1380,-3.16,-4.95,9.42
1390,-3.29,-3.84,8.03
1400,-3.48,-3.39,6.89
1410,-3.62,-3.97,7.02
1420,-3.53,-5.79,8.39
1430,-3.44,-7.75,9.53
1440,-3.36,-9.07,9.96
1450,-3.22,-9.94,10.08
1460,-3.27,-10.11,10.09
1470,-3.33,-9.6,9.45
1480,-3.39,-9.49,9.5
1490,-3.36,-9.84,9.98
1500,-3.4,-10.41,10.69
