timestamp,x,y,z
0,4.6,-1.49,8.54
10,4.59,-1.56,8.57
20,4.57,-1.61,8.54
30,4.53,-1.62,8.48
40,4.48,-1.7,8.42
50,4.49,-1.81,8.41
60,4.52,-2.09,8.49
70,4.57,-2.34,8.61
80,4.54,-2.49,8.7
90,4.5,-2.55,8.76
100,4.44,-2.49,8.82
110,4.39,-2.37,8.82
120,4.39,-2.28,8.83
130,4.42,-2.32,8.83
140,4.46,-2.53,8.78
150,4.48,-2.63,8.57
160,4.49,-2.55,8.32
170,4.48,-2.36,8.05
180,4.49,-2.17,7.78
190,4.5,-2.06,7.61
200,4.47,-2.16,7.69
210,4.42,-2.39,7.91
220,4.35,-2.62,8.08
230,4.32,-2.71,8.17
240,4.25,-2.69,8.25
250,4.16,-2.59,8.05
260,4.08,-2.5,7.79
270,4.02,-2.44,7.47
280,4.0,-2.44,7.12
290,3.98,-2.76,6.96
300,4.07,-3.46,7.08
310,4.15,-4.29,7.1
320,4.18,-5.11,6.97
330,4.14,-6.15,6.65
340,4.08,-7.57,6.64
350,4.1,-8.98,6.15
360,4.08,-10.26,5.73
370,4.03,-11.49,5.41
380,3.93,-12.64,5.24
390,3.72,-13.33,5.72
400,3.4,-13.56,6.5
410,3.05,-13.47,7.3
420,2.8,-13.45,8.09
430,2.51,-13.22,8.64
440,2.18,-12.86,8.76
450,1.92,-12.49,8.65
460,1.65,-11.71,8.37
470,1.3,-10.61,7.66
480,1.09,-9.46,7.01
490,0.94,-8.1,6.35
500,0.82,-6.58,5.77
510,0.58,-5.4,5.74
520,0.44,-4.69,6.11
530,0.24,-4.41,6.73
540,0.05,-4.08,7.27
550,-0.12,-3.77,8.16
560,-0.25,-3.36,9.01
570,-0.35,-2.61,9.19
580,-0.56,-1.31,9.33
590,-0.79,0.4,9.37
600,-0.73,1.95,9.09
610,-0.6,3.0,9.5
620,-0.49,4.38,9.65
630,-0.5,5.97,9.25
640,-0.68,7.72,8.84
650,-0.8,9.95,8.62
660,-0.84,12.39,9.01
670,-0.61,14.3,9.4
680,-0.42,15.64,10.1
690,-0.13,15.95,10.54
700,0.18,15.28,11.24
710,0.48,14.14,11.42
720,0.62,13.07,10.83
730,0.7,12.04,10.07
740,0.61,11.32,9.61
750,0.48,11.06,9.07
760,0.39,11.08,8.53
770,0.3,11.11,7.88
780,0.36,10.93,7.46
790,0.33,10.47,7.51
800,0.07,9.65,8.04
810,-0.12,8.69,8.81
820,-0.4,8.1,9.28
830,-0.72,8.13,9.23
840,-1.02,8.32,8.81
850,-1.16,8.46,8.02
860,-1.19,8.22,6.95
870,-1.34,8.06,6.28
880,-2.03,7.8,6.21
890,-2.58,6.73,6.96
900,-3.11,5.58,7.73
910,-3.62,4.51,7.94
920,-3.96,3.25,7.96
930,-4.05,1.38,8.63
940,-3.78,-0.82,10.36
950,-3.55,-2.8,12.09
960,-3.35,-4.34,13.82
970,-3.01,-5.01,14.98
980,-3.06,-4.15,13.5
990,-3.3,-2.37,10.57
1000,-3.61,-0.79,8.72
1010,-4.07,-0.31,7.74
1020,-4.44,-1.32,8.3
1030,-4.7,-3.33,10.41
1040,-4.81,-5.88,12.6
1050,-4.56,-8.69,13.81
1060,-4.11,-10.88,14.18
1070,-3.71,-11.52,14.03
1080,-3.87,-9.92,12.66
1090,-4.12,-7.54,11.56
1100,-4.47,-5.55,10.97
1110,-4.82,-4.68,11.05
1120,-5.04,-5.68,12.09
1130,-4.97,-7.98,13.07
1140,-4.75,-10.69,13.61
1150,-4.48,-12.96,13.4
1160,-4.16,-14.49,12.81
1170,-3.72,-15.49,12.12
1180,-3.36,-15.69,10.79
1190,-3.12,-15.41,9.45
1200,-2.86,-15.21,8.75
1210,-2.83,-14.82,8.01
1220,-2.8,-14.46,7.04
1230,-2.75,-14.88,7.3
1240,-2.7,-15.52,7.74
1250,-2.66,-15.68,7.72
1260,-2.71,-15.65,7.77
1270,-2.79,-15.58,7.88
1280,-2.91,-15.43,8.06
1290,-3.13,-14.84,8.37
1300,-3.42,-13.93,8.56
1310,-3.75,-12.79,8.49
1320,-4.02,-11.54,8.64
1330,-4.33,-10.07,8.63
1340,-4.54,-8.86,8.8
1350,-4.7,-7.9,8.91
1360,-4.93,-6.85,8.81
1370,-5.15,-5.77,9.02
1380,-5.33,-4.81,9.57
1390,-5.4,-4.03,9.94
1400,-5.43,-3.41,10.42
1410,-5.31,-2.9,10.77
1420,-5.18,-2.32,10.86
1430,-5.03,-1.75,10.72
1440,-4.88,-1.32,10.25
1450,-4.79,-0.78,9.88
1460,-4.74,-0.07,9.37
1470,-4.77,0.8,8.98
1480,-4.64,1.61,8.77
1490,-4.41,2.21,9.08
1500,-4.08,2.81,9.41
