timestamp,x,y,z
0,2.89,-1.73,9.21
10,2.91,-1.75,9.27
20,2.88,-1.82,9.39
30,2.84,-1.83,9.37
40,2.87,-1.87,9.44
50,2.91,-1.89,9.31
60,2.91,-1.78,9.02
70,2.91,-1.81,8.82
80,2.92,-1.87,8.81
90,2.91,-1.87,8.77
100,2.89,-1.87,8.85
110,2.88,-1.9,8.98
120,2.88,-1.84,9.05
130,2.83,-1.75,9.02
140,2.83,-1.74,8.92
150,2.83,-1.89,9.0
160,2.82,-2.08,9.05
170,2.77,-2.23,9.17
180,2.76,-2.31,9.19
190,2.76,-2.35,8.94
200,2.76,-2.48,8.64
210,2.74,-2.66,8.32
220,2.72,-2.99,8.3
230,2.64,-3.4,8.39
240,2.65,-3.9,8.49
250,2.58,-4.21,8.4
260,2.55,-4.69,8.34
270,2.64,-5.48,8.72
280,2.89,-6.84,8.63
290,2.97,-8.36,8.67
300,3.13,-9.56,8.34
310,3.06,-10.78,8.28
320,3.05,-11.6,7.94
330,2.91,-12.01,7.8
340,2.85,-12.07,7.86
350,2.73,-11.57,8.14
360,2.56,-10.55,8.34
370,2.31,-9.45,8.46
380,2.04,-8.49,8.17
390,1.91,-8.08,7.71
400,1.88,-8.0,7.08
410,1.72,-7.85,6.67
420,1.48,-7.5,7.06
430,1.35,-7.46,7.43
440,1.17,-7.53,8.07
450,0.84,-7.21,8.48
460,0.65,-6.84,8.75
470,0.4,-6.46,9.03
480,0.11,-5.92,9.78
490,-0.11,-5.2,10.83
500,-0.29,-4.16,11.22
510,-0.29,-2.8,10.94
520,-0.27,-1.17,10.35
530,-0.2,0.7,9.46
540,-0.16,2.82,8.75
550,-0.11,5.22,7.56
560,-0.01,7.56,6.49
570,0.1,9.46,5.68
580,0.16,11.17,5.3
590,0.26,12.57,5.99
600,0.39,13.51,7.04
610,0.44,14.2,7.59
620,0.45,14.59,7.22
630,0.51,15.27,6.91
640,0.51,16.26,6.51
650,0.32,17.45,6.16
660,0.02,18.76,5.5
670,-0.4,19.82,4.46
680,-0.7,20.32,4.1
690,-0.85,19.88,4.81
700,-0.97,18.5,5.0
710,-1.14,16.5,5.42
720,-1.2,14.03,6.3
730,-1.23,11.31,6.4
740,-1.31,9.59,6.25
750,-1.53,9.04,5.84
760,-2.12,9.03,5.29
770,-2.73,8.68,5.54
780,-3.29,7.72,6.91
790,-3.51,6.52,9.41
800,-3.34,4.88,11.27
810,-3.32,3.26,11.48
820,-3.7,2.29,10.26
830,-4.37,1.74,8.18
840,-4.89,0.49,6.49
850,-5.16,-1.2,6.55
860,-5.17,-3.78,8.19
870,-5.11,-6.03,10.04
880,-4.87,-8.11,12.22
890,-4.66,-9.38,13.12
900,-4.75,-9.88,12.6
910,-4.81,-10.08,12.89
920,-4.69,-10.56,13.8
930,-4.49,-11.47,14.32
940,-4.05,-12.68,14.42
950,-3.63,-13.11,13.11
960,-3.54,-12.8,10.66
970,-3.51,-12.59,9.33
980,-3.53,-12.29,9.32
990,-3.61,-12.24,9.56
1000,-3.58,-12.74,10.4
1010,-3.37,-13.78,11.18
1020,-3.25,-14.66,11.48
1030,-3.26,-15.28,11.31
1040,-3.24,-15.93,11.53
1050,-3.11,-16.39,11.86
1060,-3.07,-16.07,11.93
1070,-3.05,-15.3,11.23
1080,-3.08,-14.36,10.36
1090,-3.14,-13.5,10.01
1100,-3.26,-12.57,9.98
1110,-3.47,-11.52,9.75
1120,-3.52,-10.56,9.98
1130,-3.63,-9.4,9.83
1140,-3.68,-8.43,9.74
1150,-3.69,-7.64,9.83
1160,-3.76,-6.67,9.33
1170,-3.89,-5.82,8.66
1180,-4.01,-5.22,8.78
1190,-4.09,-4.65,9.56
1200,-4.2,-4.12,10.26
1210,-4.28,-3.65,11.05
1220,-4.38,-2.92,11.62
1230,-4.64,-1.8,11.79
1240,-4.82,-0.87,12.08
1250,-4.83,0.0,12.23
1260,-4.79,1.07,11.71
1270,-4.58,2.29,10.88
1280,-4.33,3.27,9.89
1290,-4.15,3.79,9.55
1300,-4.12,4.0,9.79
1310,-4.06,3.89,9.98
1320,-3.91,3.86,10.65
1330,-3.85,4.16,10.83
1340,-3.89,4.33,10.86
1350,-3.73,4.53,11.11
1360,-3.63,5.09,11.31
1370,-3.55,5.66,11.33
1380,-3.44,5.88,11.32
1390,-3.25,5.56,11.64
1400,-3.1,5.42,11.54
1410,-3.03,5.28,11.22
1420,-2.99,5.11,11.36
1430,-2.91,5.37,11.39
1440,-2.9,6.01,11.09
1450,-2.73,6.1,11.32
1460,-2.49,5.96,11.61
1470,-2.19,5.58,11.13
1480,-1.92,4.93,10.3
1490,-1.62,3.94,9.51
1500,-1.39,2.94,8.84
