timestamp,x,y,z
0,3.11,-2.05,9.65
10,3.12,-2.21,9.59
20,3.18,-2.25,9.35
30,3.19,-2.12,8.99
40,3.2,-1.96,8.72
50,3.22,-1.82,8.65
60,3.24,-1.72,8.84
70,3.25,-1.68,8.93
80,3.22,-1.65,8.89
90,3.21,-1.73,8.84
100,3.21,-1.72,8.7
110,3.21,-1.71,8.66
120,3.22,-1.71,8.76
130,3.23,-1.74,8.83
140,3.24,-1.89,9.06
150,3.24,-1.99,9.28
160,3.21,-1.92,9.2
170,3.24,-1.92,9.0
180,3.26,-1.97,8.82
190,3.26,-1.86,8.7
200,3.24,-1.78,8.56
210,3.27,-1.78,8.53
220,3.25,-1.67,8.62
230,3.17,-1.4,8.66
240,3.11,-1.18,8.84
250,3.06,-1.04,8.97
260,3.01,-0.92,8.99
270,2.98,-0.97,8.99
280,3.02,-1.15,8.95
290,3.07,-1.31,8.73
300,3.1,-1.51,8.48
310,3.08,-1.57,8.36
320,3.1,-1.61,8.29
330,3.09,-1.69,8.36
340,3.08,-1.85,8.41
350,3.08,-2.07,8.58
360,3.17,-2.41,8.74
370,3.2,-2.83,8.81
380,3.22,-3.23,8.84
390,3.2,-3.64,8.65
400,3.19,-4.31,8.67
410,3.17,-4.88,8.62
420,3.13,-5.31,8.61
430,3.08,-5.59,8.57
440,3.03,-5.82,8.65
450,2.96,-6.27,8.86
460,2.94,-6.9,8.7
470,2.86,-7.63,8.41
480,2.92,-8.25,7.84
490,2.85,-8.79,7.35
500,2.88,-9.32,6.72
510,2.96,-10.0,6.42
520,3.01,-10.94,6.49
530,2.99,-12.44,6.49
540,2.85,-14.03,6.04
550,2.51,-15.36,5.42
560,2.04,-15.89,4.77
570,1.48,-15.73,4.52
580,0.82,-15.08,4.99
590,0.21,-14.06,6.03
600,-0.33,-12.95,7.36
610,-0.91,-11.89,8.48
620,-1.36,-10.82,8.78
630,-1.74,-9.86,8.3
640,-2.01,-8.98,8.04
650,-2.28,-8.06,8.16
660,-2.49,-6.67,8.42
670,-2.77,-4.91,8.64
680,-3.07,-3.19,8.89
690,-3.17,-1.67,9.34
700,-3.07,-0.35,9.52
710,-2.91,0.62,9.43
720,-2.61,1.12,10.09
730,-2.26,1.41,11.13
740,-2.2,2.18,11.74
750,-2.29,3.83,11.72
760,-2.5,5.96,11.72
770,-2.46,8.51,11.61
780,-2.37,11.43,11.03
790,-2.31,14.1,10.62
800,-1.85,16.08,10.8
810,-1.55,16.96,10.75
820,-1.4,16.81,10.86
830,-1.0,16.08,11.56
840,-0.59,15.39,12.13
850,-0.4,15.2,11.96
860,-0.22,15.71,10.86
870,-0.16,16.92,9.78
880,-0.36,18.22,8.67
890,-0.64,18.83,7.42
900,-0.85,18.59,6.34
910,-1.17,17.55,5.0
920,-1.55,16.5,3.39
930,-2.09,15.25,0.48
940,-2.61,13.66,-0.94
950,-3.21,11.71,1.39
960,-3.51,9.28,4.3
970,-3.56,6.88,7.05
980,-3.58,5.68,9.52
990,-4.21,6.35,10.31
1000,-5.28,8.03,9.04
1010,-6.55,8.34,7.35
1020,-7.38,6.24,7.0
1030,-7.58,1.76,8.48
1040,-7.51,-2.63,11.67
1050,-6.51,-7.63,14.77
1060,-5.94,-10.27,15.13
1070,-5.53,-10.28,13.77
1080,-5.39,-8.76,11.14
1090,-5.57,-6.58,9.36
1100,-5.8,-5.28,9.0
1110,-6.14,-5.6,9.87
1120,-6.44,-7.3,11.77
1130,-6.48,-9.67,13.51
1140,-6.23,-12.59,14.31
1150,-5.39,-14.5,14.38
1160,-4.78,-15.19,13.42
1170,-4.8,-14.32,11.96
1180,-4.95,-12.95,11.03
1190,-5.22,-12.26,10.16
1200,-5.34,-12.49,10.34
1210,-5.4,-13.42,11.08
1220,-5.48,-14.46,11.63
1230,-5.33,-15.63,12.64
1240,-5.09,-16.63,13.32
1250,-4.98,-16.97,13.68
1260,-4.98,-16.92,13.08
1270,-4.94,-16.72,12.43
1280,-4.78,-16.29,12.13
1290,-4.63,-15.31,10.76
1300,-4.46,-14.57,9.22
1310,-4.32,-14.29,8.06
1320,-4.24,-14.06,7.75
1330,-4.35,-13.8,8.0
1340,-4.49,-13.55,8.25
1350,-4.56,-13.37,8.95
1360,-4.64,-12.93,9.26
1370,-4.82,-11.97,8.83
1380,-5.08,-11.08,8.1
1390,-5.19,-10.37,7.79
1400,-5.37,-9.48,7.86
1410,-5.58,-8.44,8.49
1420,-5.71,-7.54,9.46
1430,-5.77,-6.42,10.14
1440,-5.82,-5.15,10.63
1450,-5.88,-3.67,10.98
1460,-5.84,-2.19,11.0
1470,-5.69,-0.71,10.13
1480,-5.42,0.52,8.93
1490,-5.12,1.42,7.92
1500,-4.99,2.6,6.99
