timestamp,x,y,z
0,2.22,-0.88,9.33
10,2.23,-0.75,9.33
20,2.21,-0.6,9.3
30,2.21,-0.45,9.37
40,2.23,-0.39,9.51
50,2.29,-0.4,9.53
60,2.29,-0.49,9.53
70,2.32,-0.61,9.38
80,2.37,-0.74,9.31
90,2.4,-0.8,9.31
100,2.4,-0.86,9.29
110,2.35,-0.85,9.28
120,2.36,-0.81,9.3
130,2.36,-0.71,9.38
140,2.3,-0.66,9.33
150,2.24,-0.61,9.22
160,2.21,-0.61,9.28
170,2.19,-0.65,9.37
180,2.19,-0.76,9.47
190,2.18,-0.83,9.59
200,2.14,-0.91,9.76
210,2.11,-0.99,9.83
220,2.12,-1.1,9.82
230,2.12,-1.09,9.78
240,2.13,-0.93,9.61
250,2.15,-0.86,9.44
260,2.12,-0.95,9.28
270,2.16,-1.14,9.06
280,2.22,-1.4,8.95
290,2.12,-1.58,8.98
300,2.07,-1.84,8.89
310,2.08,-2.08,9.02
320,2.03,-2.26,8.94
330,2.05,-2.39,8.88
340,1.99,-2.45,8.91
350,2.04,-2.84,8.96
360,2.16,-3.71,9.3
370,2.14,-4.89,9.69
380,2.1,-6.19,9.88
390,2.22,-8.11,10.7
400,2.3,-10.49,11.72
410,2.39,-11.93,11.91
420,2.35,-12.61,11.56
430,2.22,-12.37,10.55
440,2.14,-11.35,9.0
450,2.11,-9.95,7.82
460,2.03,-8.51,6.84
470,1.86,-7.35,6.42
480,1.73,-6.58,7.1
490,1.53,-6.24,7.61
500,1.21,-6.21,7.91
510,1.02,-6.47,8.61
520,0.93,-6.93,8.46
530,0.72,-7.43,7.97
540,0.53,-7.65,7.87
550,0.23,-7.48,7.69
560,-0.04,-6.73,7.72
570,-0.36,-5.35,7.71
580,-0.61,-3.81,7.85
590,-0.74,-2.56,8.38
600,-0.82,-1.5,8.51
610,-0.97,-0.46,8.43
620,-1.02,0.68,8.62
630,-1.04,1.57,8.92
640,-1.01,2.34,9.15
650,-0.96,3.03,9.47
660,-0.78,3.69,9.51
670,-0.62,4.59,9.67
680,-0.51,5.96,10.07
690,-0.41,7.75,9.8
700,-0.18,9.58,8.62
710,0.25,11.43,7.19
720,0.51,12.91,5.69
730,0.74,14.03,4.59
740,0.97,14.87,4.4
750,1.09,15.41,4.47
760,1.17,15.56,4.5
770,1.18,15.22,4.79
780,1.15,14.29,5.48
790,1.03,13.01,6.66
800,0.84,11.64,7.83
810,0.53,10.56,8.56
820,0.34,9.98,9.15
830,0.22,10.03,9.39
840,0.1,10.44,8.64
850,0.01,10.85,7.66
860,-0.03,10.79,7.24
870,-0.14,10.38,7.01
880,-0.31,9.83,6.64
890,-0.59,9.22,6.52
900,-0.77,8.8,6.48
910,-0.84,8.87,6.44
920,-0.9,9.41,5.81
930,-1.17,9.89,4.79
940,-1.64,9.7,3.79
950,-1.92,8.52,4.5
960,-2.13,6.58,7.83
970,-2.48,4.17,10.94
980,-2.89,1.86,12.45
990,-3.18,-0.5,12.52
1000,-3.22,-2.26,12.44
1010,-3.15,-2.88,11.98
1020,-3.07,-2.93,11.29
1030,-3.14,-2.63,11.47
1040,-3.22,-1.82,11.96
1050,-3.6,-1.05,12.34
1060,-4.02,-0.5,13.1
1070,-4.38,-0.32,13.4
1080,-4.75,-0.4,12.91
1090,-5.03,-1.03,12.81
1100,-5.08,-2.38,12.62
1110,-4.96,-4.33,12.19
1120,-4.65,-6.53,11.92
1130,-4.27,-8.55,11.55
1140,-3.84,-9.71,11.15
1150,-3.63,-9.7,10.53
1160,-3.72,-8.92,10.12
1170,-3.95,-7.96,10.55
1180,-4.19,-7.37,11.83
1190,-4.27,-7.66,12.88
1200,-4.14,-8.7,13.54
1210,-3.89,-10.41,13.67
1220,-3.59,-12.07,13.17
1230,-3.21,-13.63,12.4
1240,-2.73,-14.96,11.78
1250,-2.29,-15.47,11.89
1260,-2.1,-15.11,11.28
1270,-2.12,-14.11,10.89
1280,-2.24,-12.85,11.0
1290,-2.39,-11.82,10.73
1300,-2.39,-11.34,10.51
1310,-2.32,-11.38,10.45
1320,-2.26,-11.79,10.23
1330,-2.17,-12.06,9.99
1340,-2.19,-11.7,9.44
1350,-2.38,-10.88,8.9
1360,-2.58,-9.85,8.37
1370,-2.82,-8.84,7.9
1380,-2.91,-7.97,7.88
1390,-2.99,-7.23,8.17
1400,-3.07,-6.38,8.37
1410,-3.18,-5.53,8.04
1420,-3.23,-4.9,7.59
1430,-3.26,-4.61,7.57
1440,-3.22,-4.8,7.97
1450,-3.32,-4.65,8.78
1460,-3.52,-4.06,9.8
1470,-3.65,-3.42,10.97
1480,-3.8,-2.4,12.06
1490,-3.84,-1.45,12.37
1500,-3.72,-0.64,11.87
