timestamp,x,y,z
0,3.81,-2.59,8.5
10,3.8,-2.6,8.56
20,3.82,-2.69,8.6
30,3.84,-2.76,8.6
40,3.85,-2.86,8.49
50,3.88,-2.93,8.3
60,3.88,-3.02,8.26
70,3.88,-3.13,8.38
80,3.86,-3.14,8.46
90,3.81,-3.03,8.57
100,3.78,-2.96,8.67
110,3.79,-2.96,8.67
120,3.82,-2.89,8.66
130,3.8,-2.81,8.64
140,3.78,-2.64,8.62
150,3.73,-2.47,8.58
160,3.72,-2.38,8.49
170,3.7,-2.35,8.43
180,3.69,-2.42,8.4
190,3.72,-2.66,8.45
200,3.76,-2.91,8.5
210,3.77,-3.12,8.52
220,3.78,-3.34,8.6
230,3.8,-3.39,8.59
240,3.79,-3.17,8.49
250,3.75,-2.77,8.29
260,3.68,-2.41,8.05
270,3.58,-2.21,7.93
280,3.47,-2.35,7.98
290,3.39,-2.71,8.2
300,3.4,-3.16,8.32
310,3.43,-3.59,8.44
320,3.38,-4.12,8.54
330,3.34,-5.09,8.4
340,3.26,-6.39,8.3
350,3.33,-7.66,7.81
360,3.33,-8.89,7.78
370,3.46,-9.98,7.33
380,3.47,-10.95,6.6
390,3.53,-11.88,5.84
400,3.46,-12.6,5.78
410,3.22,-12.81,5.78
420,2.92,-12.54,5.57
430,2.57,-11.98,5.74
440,2.21,-11.17,5.98
450,1.98,-10.28,6.28
460,1.89,-9.66,6.65
470,1.81,-9.33,7.02
480,1.73,-9.2,7.23
490,1.59,-9.14,7.6
500,1.41,-9.11,7.55
510,1.15,-8.88,6.97
520,0.97,-8.59,6.46
530,0.75,-8.39,6.29
540,0.55,-8.05,6.31
550,0.36,-7.52,6.81
560,0.17,-6.48,7.21
570,-0.16,-5.02,7.25
580,-0.43,-3.41,7.16
590,-0.7,-1.89,7.21
600,-0.84,-0.34,7.48
610,-0.87,1.02,8.08
620,-0.76,2.0,9.09
630,-0.6,2.58,9.82
640,-0.54,2.98,10.25
650,-0.51,3.37,10.46
660,-0.42,3.79,10.95
670,-0.42,4.73,10.94
680,-0.5,5.82,10.53
690,-0.49,6.89,10.56
700,-0.26,8.28,11.21
710,-0.15,9.86,11.41
720,0.12,11.32,11.46
730,0.4,12.3,11.1
740,0.54,12.94,10.17
750,0.64,13.52,9.15
760,0.64,14.48,8.23
770,0.35,15.75,7.28
780,-0.02,17.24,6.51
790,-0.42,18.41,6.09
800,-0.81,19.07,6.43
810,-1.33,19.35,6.44
820,-1.64,19.02,5.78
830,-1.49,17.91,4.9
840,-1.13,15.67,3.36
850,-0.87,13.45,2.93
860,-0.87,11.4,2.88
870,-1.18,9.67,3.0
880,-1.9,8.21,3.17
890,-2.61,7.45,3.69
900,-3.25,7.31,4.04
910,-3.7,7.42,4.18
920,-4.16,7.1,4.65
930,-4.69,6.02,6.38
940,-5.04,4.63,9.93
950,-4.88,1.61,13.22
960,-4.86,0.29,13.97
970,-5.29,0.11,10.99
980,-5.58,-0.72,9.09
990,-5.87,-2.38,9.22
1000,-6.18,-4.73,10.21
1010,-5.83,-7.7,13.21
1020,-5.09,-10.26,15.85
1030,-4.67,-11.11,16.05
1040,-4.47,-10.93,14.88
1050,-4.41,-10.0,13.62
1060,-4.48,-8.53,11.58
1070,-4.83,-7.63,10.06
1080,-5.01,-7.96,10.2
1090,-5.03,-8.98,10.94
1100,-5.25,-10.6,11.76
1110,-5.21,-12.64,12.89
1120,-4.96,-14.61,13.42
1130,-4.46,-16.15,13.21
1140,-4.08,-16.86,12.43
1150,-4.04,-16.53,11.09
1160,-4.16,-15.69,9.87
1170,-4.26,-15.48,9.45
1180,-4.36,-15.95,9.73
1190,-4.29,-16.86,10.12
1200,-4.03,-17.97,10.29
1210,-3.73,-18.72,10.1
1220,-3.51,-18.79,9.47
1230,-3.39,-18.2,8.77
1240,-3.36,-17.02,8.38
1250,-3.45,-15.52,7.77
1260,-3.68,-13.83,7.27
1270,-3.89,-12.32,7.25
1280,-3.97,-11.1,7.33
1290,-4.06,-9.97,7.65
1300,-4.27,-8.84,8.18
1310,-4.4,-8.14,8.82
1320,-4.39,-8.24,9.14
1330,-4.34,-8.53,9.57
1340,-4.4,-8.23,9.7
1350,-4.54,-7.32,9.53
1360,-4.61,-6.05,9.64
1370,-4.69,-4.54,9.87
1380,-4.75,-2.91,10.07
1390,-4.75,-1.56,10.13
1400,-4.59,-0.67,10.09
1410,-4.36,-0.35,9.63
1420,-4.14,-0.34,9.08
1430,-3.85,-0.33,8.92
1440,-3.7,0.36,8.92
1450,-3.74,1.43,9.33
1460,-3.75,2.45,10.01
1470,-3.77,3.29,10.86
1480,-3.78,3.95,11.45
1490,-3.7,4.36,11.37
1500,-3.41,4.8,11.13
