timestamp,x,y,z
0,3.81,-2.24,8.6
10,3.83,-2.19,8.46
20,3.86,-2.15,8.48
30,3.89,-2.25,8.66
40,3.91,-2.36,8.83
50,3.9,-2.35,8.92
60,3.89,-2.23,8.88
70,3.85,-2.11,8.79
80,3.8,-2.04,8.74
90,3.73,-2.04,8.74
100,3.7,-2.15,8.9
110,3.73,-2.35,9.05
120,3.7,-2.54,9.24
130,3.65,-2.55,9.31
140,3.69,-2.46,9.26
150,3.76,-2.43,9.16
160,3.8,-2.32,8.95
170,3.86,-2.25,8.81
180,3.94,-2.2,8.62
190,3.94,-2.04,8.31
200,3.97,-1.82,8.2
210,3.96,-1.75,8.17
220,4.01,-1.75,8.21
230,3.99,-1.75,8.39
240,3.96,-1.67,8.43
250,3.93,-1.61,8.46
260,3.93,-1.63,8.5
270,3.93,-1.61,8.7
280,3.89,-1.42,8.61
290,3.81,-1.24,8.36
300,3.78,-1.21,8.2
310,3.69,-1.26,8.13
320,3.53,-1.52,8.12
330,3.49,-2.06,8.17
340,3.47,-2.77,8.19
350,3.58,-3.61,7.97
360,3.74,-4.66,7.81
370,3.87,-6.14,7.05
380,3.85,-7.95,5.88
390,3.97,-9.84,4.58
400,4.2,-11.84,3.59
410,4.37,-13.24,3.49
420,4.26,-14.21,3.06
430,3.76,-14.48,3.14
440,3.15,-14.73,3.97
450,2.55,-15.3,5.03
460,1.98,-15.55,6.01
470,1.37,-15.29,7.53
480,0.86,-14.73,8.98
490,0.43,-13.84,9.65
500,0.15,-12.38,10.11
510,-0.19,-10.77,10.08
520,-0.48,-9.07,9.55
530,-0.63,-7.57,8.79
540,-0.75,-6.49,8.13
550,-0.83,-5.44,7.13
560,-0.98,-4.33,6.43
570,-1.17,-3.1,6.51
580,-1.41,-1.75,7.36
590,-1.57,-0.23,8.83
600,-1.71,1.36,10.53
610,-1.82,3.19,11.99
620,-1.77,5.02,12.45
630,-1.7,6.81,12.25
640,-1.49,8.62,11.54
650,-1.27,10.78,10.74
660,-0.85,12.5,10.43
670,-0.35,13.5,10.2
680,0.2,13.7,10.41
690,0.8,13.78,10.44
700,1.17,14.1,9.91
710,1.5,14.27,9.27
720,1.74,14.4,8.88
730,1.88,14.94,8.2
740,1.77,15.85,6.99
750,1.33,16.68,5.65
760,1.0,16.78,4.79
770,0.52,16.55,5.39
780,0.52,14.99,5.99
790,0.47,13.1,6.71
800,0.34,11.38,7.88
810,0.27,9.98,9.17
820,-0.16,8.97,9.53
830,-0.72,7.83,9.05
840,-1.08,6.74,8.54
850,-1.23,5.96,7.28
860,-1.61,5.84,6.16
870,-1.77,4.93,6.86
880,-1.8,3.53,8.23
890,-2.07,2.13,9.52
900,-2.34,0.88,10.43
910,-2.54,-0.2,10.0
920,-2.66,-0.63,8.44
930,-2.79,-0.49,6.86
940,-3.03,-0.89,6.6
950,-3.03,-2.3,8.45
960,-3.04,-4.01,10.23
970,-3.12,-5.12,12.35
980,-3.14,-5.62,13.15
990,-3.26,-5.12,11.65
1000,-3.33,-3.93,9.92
1010,-3.46,-2.9,8.89
1020,-3.57,-2.65,8.82
1030,-3.58,-3.39,9.95
1040,-3.64,-4.4,11.43
1050,-3.71,-5.74,12.41
1060,-3.76,-7.07,12.68
1070,-3.85,-7.52,11.45
1080,-4.19,-7.65,9.34
1090,-4.28,-8.74,8.91
1100,-4.18,-10.37,9.59
1110,-3.87,-12.37,10.64
1120,-3.56,-14.19,12.23
1130,-3.39,-15.19,13.46
1140,-3.5,-15.72,13.14
1150,-3.48,-16.17,12.85
1160,-3.4,-16.41,12.29
1170,-3.26,-16.67,11.55
1180,-2.98,-16.88,11.0
1190,-2.69,-16.97,10.44
1200,-2.5,-16.93,10.04
1210,-2.43,-16.52,10.02
1220,-2.48,-15.53,10.18
1230,-2.6,-14.3,9.97
1240,-2.77,-13.04,9.35
1250,-2.99,-11.72,8.83
1260,-3.26,-10.5,8.45
1270,-3.45,-9.53,8.55
1280,-3.67,-8.64,8.99
1290,-3.79,-7.46,9.46
1300,-3.9,-6.11,9.71
1310,-4.06,-4.86,9.76
1320,-4.18,-3.92,10.06
1330,-4.21,-3.48,10.64
1340,-4.19,-3.24,11.2
1350,-4.11,-3.01,11.71
1360,-3.88,-2.7,12.16
1370,-3.73,-2.09,11.35
1380,-3.78,-1.1,9.85
1390,-3.78,-0.14,8.86
1400,-3.71,0.61,7.99
1410,-3.62,0.64,7.35
1420,-3.4,0.12,8.06
1430,-3.24,0.15,9.17
1440,-3.35,1.26,9.8
1450,-3.49,3.18,10.09
1460,-3.74,5.39,9.99
1470,-3.97,7.48,9.94
1480,-4.02,8.73,10.09
1490,-3.77,9.0,10.66
1500,-3.39,8.08,11.42
