timestamp,x,y,z
0,0.9,1.09,9.22
10,0.87,1.1,9.25
20,0.87,1.09,9.37
30,0.84,1.09,9.57
40,0.81,1.13,9.74
50,0.81,1.19,9.86
60,0.78,1.27,9.92
70,0.78,1.32,9.83
80,0.81,1.33,9.75
90,0.81,1.37,9.67
100,0.81,1.41,9.46
110,0.84,1.37,9.36
120,0.84,1.3,9.35
130,0.83,1.23,9.32
140,0.87,1.16,9.37
150,0.84,1.06,9.52
160,0.82,1.05,9.71
170,0.81,1.06,9.84
180,0.78,1.16,9.97
190,0.79,1.19,9.92
200,0.81,1.16,9.82
210,0.84,1.17,9.66
220,0.85,1.11,9.39
230,0.88,1.04,9.21
240,0.9,1.03,9.19
250,0.93,1.03,9.08
260,0.94,1.08,9.14
270,0.95,1.13,9.26
280,0.95,1.15,9.22
290,0.96,1.13,9.09
300,0.95,1.03,8.91
310,0.9,0.87,8.77
320,0.89,0.63,8.84
330,0.88,0.42,8.93
340,0.8,0.38,8.99
350,0.74,0.41,9.17
360,0.7,0.34,9.37
370,0.6,0.09,9.56
380,0.48,-0.24,9.9
390,0.42,-0.64,10.2
400,0.38,-1.1,10.38
410,0.36,-1.48,10.24
420,0.3,-1.79,9.94
430,0.14,-2.24,9.95
440,-0.01,-2.95,10.36
450,-0.1,-3.67,10.73
460,-0.09,-4.33,10.5
470,-0.14,-4.91,10.18
480,-0.02,-5.63,10.22
490,-0.12,-6.52,10.39
500,-0.27,-7.59,10.15
510,-0.54,-8.48,10.51
520,-0.84,-9.09,11.57
530,-1.23,-9.26,12.62
540,-1.62,-8.71,13.26
550,-1.97,-7.6,13.38
560,-2.32,-6.21,12.96
570,-2.35,-4.97,12.26
580,-2.27,-3.97,11.55
590,-2.09,-3.35,10.6
600,-2.0,-2.96,9.45
610,-1.9,-2.72,8.38
620,-1.69,-2.67,7.63
630,-1.55,-2.53,7.34
640,-1.35,-2.43,7.07
650,-1.38,-2.27,7.18
660,-1.51,-1.9,7.56
670,-1.61,-1.61,7.66
680,-1.86,-0.97,7.73
690,-2.11,0.19,7.67
700,-2.41,1.67,7.51
710,-2.66,3.41,7.05
720,-2.78,5.36,6.57
730,-3.01,7.26,6.75
740,-2.92,8.63,7.27
750,-2.69,9.3,7.63
760,-2.48,9.56,7.45
770,-2.39,9.8,7.33
780,-2.19,10.21,7.76
790,-1.93,10.68,8.4
800,-1.68,11.12,8.25
810,-1.38,11.78,7.43
820,-1.15,12.6,6.67
830,-0.92,13.42,6.04
840,-0.75,13.92,5.33
850,-1.27,14.87,2.67
860,-1.01,15.18,2.54
870,-1.22,16.14,3.2
880,-1.57,17.1,2.84
890,-1.79,18.34,2.97
900,-2.07,18.85,3.65
910,-2.24,18.2,4.64
920,-2.43,16.5,5.67
930,-2.58,14.2,6.73
940,-2.62,11.94,7.57
950,-2.72,10.05,7.24
960,-2.86,8.67,6.51
970,-3.27,8.11,5.9
980,-3.34,7.75,4.97
990,-3.46,7.7,4.46
1000,-3.87,8.26,4.39
1010,-4.43,8.54,4.45
1020,-5.08,7.91,5.22
1030,-5.77,6.71,6.32
1040,-6.39,5.21,7.83
1050,-7.12,4.13,9.43
1060,-7.14,2.18,11.24
1070,-6.71,0.52,13.75
1080,-6.21,-0.84,14.64
1090,-6.05,-1.56,12.84
1100,-5.99,-1.72,10.38
1110,-6.02,-2.04,8.53
1120,-6.38,-2.81,8.01
1130,-6.34,-3.93,9.21
1140,-5.97,-5.32,10.73
1150,-5.66,-6.72,11.81
1160,-5.12,-7.86,12.61
1170,-4.75,-8.29,12.74
1180,-4.66,-8.4,11.82
1190,-4.69,-8.53,10.24
1200,-4.78,-8.33,9.77
1210,-4.67,-8.62,10.19
1220,-4.6,-9.53,10.95
1230,-4.5,-10.74,11.94
1240,-4.31,-11.66,13.65
1250,-4.02,-12.3,15.17
1260,-4.07,-12.31,15.78
1270,-4.2,-11.61,15.92
1280,-4.33,-10.74,15.79
1290,-4.33,-10.06,15.69
1300,-4.31,-9.51,15.61
1310,-4.09,-9.0,14.92
1320,-4.05,-8.53,13.94
1330,-3.93,-8.63,12.79
1340,-3.77,-8.96,12.17
1350,-3.63,-9.17,11.76
1360,-3.67,-8.83,11.48
1370,-3.82,-7.89,11.09
1380,-3.95,-6.52,10.8
1390,-4.1,-5.11,10.48
1400,-4.21,-4.03,10.25
1410,-4.33,-3.22,10.35
1420,-4.34,-2.74,10.75
1430,-4.36,-2.36,10.9
1440,-4.57,-1.69,10.83
1450,-4.68,-0.86,10.98
1460,-4.57,-0.4,11.11
1470,-4.41,-0.35,10.76
1480,-4.4,-0.01,10.25
1490,-4.54,0.77,10.18
1500,-4.72,1.68,10.27
