timestamp,x,y,z
0,5.35,-0.1,8.48
10,5.25,0.2,8.53
20,5.14,0.51,8.6
30,5.07,0.69,8.75
40,5.04,0.73,8.91
50,5.04,0.59,9.1
60,5.07,0.4,9.23
70,5.18,0.21,9.21
80,5.26,0.03,8.96
90,5.31,-0.07,8.63
100,5.28,-0.06,8.28
110,5.26,0.1,8.17
120,5.24,0.26,8.29
130,5.23,0.27,8.55
140,5.26,0.21,8.91
150,5.29,0.08,9.18
160,5.32,-0.09,9.27
170,5.32,-0.2,9.21
180,5.3,-0.18,9.06
190,5.3,-0.01,8.95
200,5.25,0.32,8.84
210,5.25,0.6,8.75
220,5.35,0.68,8.77
230,5.31,0.81,9.0
240,5.32,1.09,9.04
250,5.24,1.16,8.96
260,5.22,1.14,8.86
270,5.15,1.3,8.82
280,5.09,1.52,8.85
290,5.04,1.88,8.99
300,4.9,2.31,8.71
310,4.75,2.92,8.26
320,4.6,3.89,7.76
330,4.44,5.11,7.16
340,4.28,6.23,6.23
350,4.05,6.9,5.16
360,3.96,7.04,4.08
370,3.84,6.89,3.3
380,3.71,6.18,2.61
390,3.75,5.42,3.8
400,3.61,4.43,4.75
410,3.39,3.58,4.9
420,3.16,3.28,4.81
430,2.96,3.61,4.59
440,2.94,4.5,4.09
450,2.88,5.07,3.67
460,2.96,4.16,3.94
470,2.92,2.25,4.34
480,2.9,-0.28,4.09
490,2.89,-2.88,4.54
500,3.11,-5.28,5.88
510,3.34,-7.78,7.85
520,3.44,-9.4,9.57
530,3.4,-9.75,10.55
540,2.97,-9.11,10.59
550,2.64,-7.27,9.94
560,2.27,-5.34,9.67
570,1.98,-3.94,9.52
580,1.8,-3.34,9.3
590,1.75,-3.28,9.18
600,1.83,-3.65,8.79
610,1.82,-4.07,7.89
620,1.76,-4.27,6.6
630,1.56,-4.37,5.05
640,1.41,-4.41,3.73
650,1.33,-4.2,3.1
660,1.6,-3.88,3.65
670,1.81,-3.92,4.92
680,1.82,-4.24,5.72
690,1.78,-4.74,6.27
700,1.31,-5.01,7.02
710,0.83,-4.93,7.96
720,0.51,-4.61,8.77
730,0.2,-4.05,9.37
740,0.41,-3.77,9.74
750,0.52,-3.69,10.29
760,0.3,-6.76,11.14
770,1.0,-3.7,14.23
780,0.63,-9.95,14.92
790,0.05,-10.7,16.55
800,-0.79,-7.43,21.74
810,-1.44,-8.42,20.27
820,-1.98,-6.92,19.57
830,-1.98,-6.14,20.58
840,-1.47,-5.78,21.08
850,-0.73,-5.3,20.16
860,-0.22,-5.21,17.99
870,-0.44,-5.08,16.02
880,-0.92,-4.32,14.84
890,-1.88,-2.78,14.47
900,-2.94,-0.75,16.22
910,-3.34,0.85,17.04
920,-3.33,2.49,17.64
930,-2.85,3.23,18.57
940,-2.15,3.11,18.66
950,-1.32,2.76,17.81
960,-1.04,2.34,16.11
970,-1.41,2.96,13.66
980,-1.19,4.16,13.02
990,-1.03,4.93,13.02
1000,-0.76,5.78,12.9
1010,-0.51,6.76,12.52
1020,-0.04,7.62,12.1
1030,0.45,8.52,11.59
1040,0.81,9.35,10.65
1050,0.52,9.63,8.33
1060,1.04,8.81,5.47
1070,1.54,6.91,5.93
1080,1.88,5.83,7.02
1090,2.14,5.06,8.19
1100,2.17,5.35,10.14
1110,2.44,5.2,11.71
1120,2.46,5.3,12.75
1130,2.28,6.39,12.26
1140,2.28,4.99,10.39
1150,2.06,6.12,8.93
1160,1.88,6.33,7.38
1170,2.31,6.26,7.75
1180,2.37,6.33,7.42
1190,2.53,6.17,6.55
1200,2.36,6.14,5.02
1210,2.46,5.82,4.67
1220,2.42,5.69,4.67
1230,2.44,5.6,4.34
1240,2.44,5.31,4.09
1250,2.61,5.1,4.61
1260,2.52,6.12,5.85
1270,2.6,5.99,6.79
1280,2.68,4.83,7.14
1290,2.85,3.57,7.38
1300,2.94,3.67,7.3
1310,3.48,0.84,5.97
1320,3.34,0.63,5.23
1330,3.33,1.04,5.39
1340,3.26,1.54,5.81
1350,3.22,1.19,6.41
1360,3.43,0.37,6.85
1370,3.34,0.55,6.96
1380,3.34,1.02,5.68
1390,3.42,0.63,3.46
1400,3.62,0.91,1.92
1410,3.79,-0.45,2.3
1420,4.22,1.35,3.55
1430,4.17,-0.69,4.86
1440,4.21,-0.31,5.12
1450,4.2,0.23,6.32
1460,4.48,0.37,7.43
1470,4.32,-1.27,6.74
1480,4.79,-3.1,4.41
1490,5.17,-4.21,5.48
1500,5.49,-5.07,8.04
