timestamp,x,y,z
0,5.63,-0.74,8.13
10,5.59,-0.59,8.25
20,5.55,-0.57,8.26
30,5.54,-0.53,8.26
40,5.6,-0.57,8.18
50,5.66,-0.76,8.12
60,5.73,-0.84,8.15
70,5.8,-0.86,8.12
80,5.78,-0.79,8.15
90,5.79,-0.71,8.21
100,5.76,-0.64,8.27
110,5.71,-0.52,8.31
120,5.62,-0.31,8.37
130,5.53,-0.03,8.35
140,5.42,0.28,8.23
150,5.3,0.62,7.98
160,5.14,1.04,8.1
170,5.0,1.44,8.03
180,4.8,1.88,7.59
190,4.65,2.09,6.92
200,4.49,2.21,6.4
210,4.38,2.24,6.04
220,4.27,2.48,5.8
230,4.05,2.83,5.21
240,3.8,3.28,4.26
250,3.41,3.72,3.08
260,2.97,3.86,1.94
270,2.59,3.68,0.85
280,2.24,3.5,0.06
290,1.98,3.44,-0.61
300,1.88,2.84,-1.34
310,1.73,1.8,-1.99
320,1.75,0.47,-2.02
330,1.86,-1.22,-1.12
340,1.78,-3.17,-0.45
350,1.4,-4.78,0.09
360,1.01,-6.0,1.49
370,0.48,-6.85,4.92
380,0.37,-7.16,10.47
390,0.56,-7.82,16.58
400,1.34,-9.41,22.25
410,1.14,-8.64,16.7
420,1.55,-7.34,16.82
430,1.55,-7.35,14.58
440,1.6,-7.1,12.31
450,1.37,-7.09,10.85
460,1.03,-7.4,10.08
470,0.87,-7.6,10.67
480,0.97,-7.6,12.54
490,1.18,-7.18,14.16
500,1.37,-7.35,13.76
510,1.89,-5.24,15.35
520,1.55,-5.91,14.32
530,2.03,-9.67,11.09
540,1.47,-6.52,9.35
550,1.02,-4.94,8.86
560,0.69,-3.99,9.34
570,0.48,-3.08,10.5
580,0.27,-2.77,13.76
590,0.43,-2.93,13.7
600,0.67,-2.95,15.34
610,0.66,-3.27,16.74
620,0.5,-3.54,18.22
630,0.17,-3.27,19.08
640,-0.25,-2.69,19.69
650,-0.63,-1.88,19.55
660,-0.68,-1.0,18.57
670,-0.62,-0.19,18.1
680,-0.41,0.75,17.76
690,-0.51,1.64,16.1
700,-0.65,2.53,16.53
710,-0.91,3.32,16.56
720,-1.06,4.2,16.93
730,-1.14,5.48,17.16
740,-0.96,6.59,17.03
750,-0.58,7.53,16.29
760,0.06,8.11,15.37
770,0.72,8.31,14.19
780,1.1,8.56,11.45
790,1.44,8.03,9.9
800,1.65,7.5,8.98
810,1.84,7.09,8.84
820,1.86,7.63,8.61
830,1.79,8.95,8.09
840,1.74,10.35,7.68
850,1.71,11.39,8.37
860,1.89,11.84,10.31
870,2.01,11.35,11.33
880,2.06,10.57,10.51
890,2.11,9.8,8.53
900,2.02,8.94,6.17
910,2.09,7.69,4.29
920,2.49,6.46,3.19
930,2.77,5.8,3.22
940,2.92,5.66,3.62
950,2.9,5.53,3.86
960,2.6,5.87,4.41
970,2.38,6.56,5.39
980,2.24,7.62,6.47
990,1.95,8.77,7.0
1000,1.75,9.16,6.72
1010,1.53,8.48,3.43
1020,1.69,7.14,3.04
1030,2.11,5.87,3.15
1040,2.33,4.22,2.66
1050,2.1,2.91,1.27
1060,2.5,0.74,0.53
1070,1.97,-0.36,1.04
1080,3.15,-5.2,-3.26
1090,3.63,2.7,-8.39
1100,3.93,2.28,6.73
1110,2.51,6.57,-0.06
1120,3.41,-1.22,-1.24
1130,3.38,-2.17,-0.29
1140,3.25,-0.1,1.43
1150,2.94,-1.99,3.7
1160,4.11,-6.24,4.97
1170,4.84,-8.62,7.82
1180,5.39,-8.03,10.48
1190,5.3,-10.29,10.34
1200,5.39,-11.14,10.0
1210,5.75,-7.5,11.58
1220,5.83,-6.91,13.23
1230,5.87,-7.04,12.16
1240,6.01,-5.58,10.57
1250,6.12,-3.63,9.6
1260,6.12,-2.69,8.08
1270,6.18,-2.87,6.43
1280,6.27,-3.32,5.28
1290,6.48,-3.3,5.98
1300,6.64,-3.48,7.31
1310,6.68,-3.85,7.91
1320,6.65,-4.12,7.58
1330,6.5,-3.87,7.0
1340,6.37,-3.31,6.86
1350,6.16,-2.41,7.74
1360,6.08,-1.26,9.1
1370,6.07,-0.78,10.17
1380,6.08,-1.16,10.78
1390,6.16,-1.65,10.82
1400,6.19,-2.45,10.46
1410,6.22,-2.95,9.76
1420,6.19,-2.99,9.11
1430,6.07,-2.63,8.95
1440,5.97,-1.93,9.07
1450,5.83,-1.14,9.3
1460,5.69,-0.54,9.41
1470,5.63,-0.25,9.3
1480,5.58,-0.15,9.11
1490,5.61,-0.28,9.02
1500,5.6,-0.69,9.11
