timestamp,x,y,z
0,5.63,0.26,8.65
10,5.62,0.45,8.58
20,5.61,0.41,8.39
30,5.62,0.45,8.25
40,5.66,0.39,8.17
50,5.7,0.31,8.03
60,5.72,0.27,7.96
70,5.75,0.14,7.99
80,5.75,0.08,8.11
90,5.76,0.1,8.25
100,5.75,0.02,8.29
110,5.77,-0.15,8.34
120,5.78,-0.23,8.3
130,5.82,-0.12,8.1
140,5.84,-0.0,7.97
150,5.8,0.28,7.99
160,5.75,0.63,8.15
170,5.7,0.86,8.24
180,5.66,0.91,8.21
190,5.64,0.73,8.18
200,5.68,0.45,8.18
210,5.69,0.18,8.21
220,5.71,-0.0,8.17
230,5.71,-0.12,8.15
240,5.67,-0.12,8.06
250,5.61,0.07,7.94
260,5.59,0.51,7.86
270,5.57,0.92,7.67
280,5.46,1.3,7.77
290,5.38,1.58,7.57
300,5.27,1.82,7.18
310,5.13,2.27,6.65
320,5.04,2.84,5.99
330,4.91,3.39,5.31
340,4.79,3.8,4.75
350,4.66,3.91,4.27
360,4.48,3.59,3.91
370,4.32,2.84,3.85
380,4.08,2.12,4.1
390,3.76,2.04,4.23
400,3.5,2.38,4.26
410,3.27,3.19,4.04
420,3.0,4.1,3.45
430,2.8,4.24,2.58
440,2.86,3.34,2.07
450,2.98,1.75,2.49
460,2.92,-0.42,2.55
470,2.83,-2.62,2.31
480,2.67,-4.47,2.55
490,2.46,-5.85,3.27
500,2.25,-6.56,4.44
510,2.09,-6.6,5.65
520,1.75,-6.22,6.0
530,1.38,-5.86,5.21
540,1.16,-5.45,4.7
550,1.13,-4.96,5.54
560,0.94,-5.12,6.66
570,0.67,-5.72,7.45
580,0.57,-6.54,7.8
590,0.49,-7.39,8.09
600,0.11,-7.8,8.74
610,-0.15,-7.92,10.18
620,-0.47,-7.6,12.89
630,-0.86,-6.72,16.69
640,-1.26,-6.07,20.54
650,-1.13,-6.7,27.25
660,-1.52,-6.02,25.69
670,-1.42,-9.71,23.93
680,-0.55,-10.38,21.62
690,0.27,-7.54,19.46
700,0.86,-8.05,17.73
710,0.77,-7.9,17.17
720,0.23,-6.62,16.64
730,-0.64,-4.48,17.22
740,-1.49,-1.88,18.72
750,-2.28,0.54,18.29
760,-2.45,2.09,18.1
770,-2.13,2.85,17.7
780,-1.48,2.8,16.7
790,-1.15,2.89,15.66
800,-0.93,3.53,15.06
810,-1.01,4.31,14.37
820,-1.29,5.2,14.0
830,-1.2,6.97,13.98
840,-0.51,7.32,14.37
850,0.3,8.9,14.67
860,1.28,9.4,14.27
870,2.03,9.55,12.39
880,2.7,9.35,9.57
890,2.58,8.76,6.78
900,1.9,8.47,2.0
910,2.24,5.89,2.45
920,2.21,6.29,6.43
930,2.21,6.02,10.02
940,2.37,5.87,12.59
950,2.62,6.16,14.77
960,2.72,6.18,15.84
970,2.5,6.55,14.82
980,2.38,6.71,12.73
990,1.78,6.8,9.74
1000,1.52,7.07,4.33
1010,2.24,5.31,4.16
1020,2.41,5.51,5.32
1030,2.2,6.49,6.6
1040,2.25,7.04,7.46
1050,2.2,7.07,7.45
1060,2.17,6.59,7.48
1070,2.24,5.88,7.62
1080,2.42,4.98,7.69
1090,2.49,5.03,7.89
1100,2.72,4.0,8.88
1110,2.7,3.37,8.33
1120,2.48,2.83,7.99
1130,2.71,3.86,6.6
1140,2.51,5.47,6.5
1150,2.8,3.49,3.79
1160,2.97,3.35,1.64
1170,3.14,4.33,2.38
1180,3.28,5.23,2.94
1190,3.05,4.97,3.1
1200,3.17,4.19,2.21
1210,3.38,3.0,2.59
1220,3.67,1.49,2.7
1230,3.9,-1.07,1.12
1240,4.81,0.63,-0.37
1250,4.82,-3.14,0.85
1260,5.0,-3.3,1.02
1270,5.04,-1.44,2.1
1280,5.37,-0.3,7.02
1290,5.95,-2.15,9.78
1300,5.75,-4.99,9.2
1310,6.0,-5.59,6.41
1320,6.25,-6.01,6.67
1330,6.37,-5.66,7.92
1340,6.69,-5.68,7.58
1350,6.69,-6.38,6.65
1360,6.57,-5.9,5.93
1370,6.58,-4.13,6.31
1380,6.51,-2.65,6.26
1390,6.39,-1.67,5.33
1400,6.28,-1.09,5.25
1410,6.32,-0.88,6.19
1420,6.23,-0.52,7.21
1430,6.2,-0.56,8.51
1440,6.22,-0.87,9.67
1450,6.19,-1.0,10.44
1460,6.13,-0.97,10.58
1470,6.08,-0.74,10.08
1480,6.14,-0.49,9.43
1490,6.19,-0.23,8.94
1500,6.25,-0.23,8.48
