timestamp,x,y,z
0,6.1,-1.39,7.73
10,6.05,-1.53,8.05
20,6.0,-1.54,8.46
30,5.92,-1.38,8.74
40,5.85,-1.02,8.86
50,5.83,-0.66,8.87
60,5.82,-0.44,8.82
70,5.82,-0.39,8.66
80,5.86,-0.39,8.49
90,5.84,-0.4,8.47
100,5.88,-0.33,8.49
110,5.89,-0.2,8.38
120,5.91,-0.13,8.18
130,5.92,-0.07,8.01
140,5.92,0.08,7.94
150,5.89,0.21,7.81
160,5.86,0.31,7.7
170,5.78,0.46,7.74
180,5.73,0.64,7.81
190,5.7,0.86,8.01
200,5.66,1.06,7.89
210,5.6,1.26,7.61
220,5.48,1.45,7.31
230,5.36,1.7,6.93
240,5.31,1.96,6.52
250,5.23,2.24,6.18
260,5.17,2.45,5.81
270,5.02,2.62,5.34
280,4.77,2.77,4.82
290,4.56,2.84,4.31
300,4.24,3.05,3.96
310,3.95,3.33,3.6
320,3.61,3.84,3.15
330,3.23,4.33,2.39
340,2.75,4.55,1.29
350,2.51,4.4,0.38
360,2.31,3.63,0.03
370,2.11,2.23,0.61
380,1.85,0.36,1.2
390,1.45,-1.74,1.22
400,1.15,-3.72,1.4
410,1.12,-5.04,2.06
420,1.19,-5.79,3.01
430,1.33,-6.49,3.98
440,1.32,-7.45,5.08
450,1.24,-8.7,6.58
460,1.19,-10.19,8.64
470,0.98,-11.29,10.94
480,0.61,-11.67,12.55
490,0.21,-11.33,12.98
500,-0.2,-10.16,12.56
510,-0.36,-9.08,12.78
520,-0.23,-8.92,14.82
530,0.21,-7.31,21.39
540,0.17,-7.46,20.48
550,0.47,-5.64,20.86
560,0.71,-4.18,22.13
570,0.75,-2.7,17.83
580,0.82,-6.85,13.37
590,1.44,-5.14,11.5
600,1.99,-5.54,10.77
610,2.92,-7.12,10.68
620,3.5,-8.07,9.77
630,3.59,-8.9,10.24
640,3.26,-9.45,13.39
650,2.42,-8.93,15.67
660,1.56,-8.09,17.84
670,0.7,-6.97,19.08
680,-0.03,-5.61,19.54
690,-0.42,-3.72,19.1
700,-0.23,-1.74,18.05
710,0.18,0.02,16.17
720,0.49,1.32,14.73
730,0.53,2.06,13.34
740,0.55,2.52,12.64
750,0.62,2.66,12.39
760,0.84,2.71,12.44
770,1.45,2.77,12.83
780,1.99,2.61,12.97
790,2.32,2.48,12.69
800,2.37,2.67,12.72
810,2.11,3.07,12.94
820,1.7,3.82,12.84
830,1.16,4.82,12.56
840,0.82,6.04,12.93
850,0.63,7.19,13.64
860,0.64,8.6,13.57
870,0.7,9.83,12.47
880,0.91,10.34,10.81
890,1.17,10.36,9.27
900,1.54,10.13,8.14
910,1.85,10.01,7.39
920,1.92,9.76,6.82
930,2.13,8.76,6.17
940,2.45,7.34,6.03
950,2.81,6.4,6.57
960,3.08,5.85,6.79
970,3.24,5.52,6.59
980,3.3,5.62,6.39
990,3.35,5.95,6.47
1000,3.43,6.28,6.65
1010,3.57,6.39,6.78
1020,3.71,6.15,6.62
1030,3.72,5.7,4.17
1040,4.1,4.87,3.63
1050,4.04,4.58,4.24
1060,4.2,4.45,4.32
1070,4.28,3.94,3.8
1080,4.58,3.13,2.93
1090,4.47,3.07,2.69
1100,4.44,3.53,3.12
1110,4.52,3.75,3.05
1120,4.39,3.79,4.34
1130,4.3,-0.12,4.62
1140,4.8,4.99,-2.54
1150,4.55,1.42,4.59
1160,3.47,4.87,2.75
1170,3.85,0.27,2.07
1180,3.7,2.21,3.02
1190,3.7,2.89,4.92
1200,3.57,2.93,5.74
1210,3.66,-1.59,5.46
1220,4.56,-0.07,4.47
1230,4.53,-3.48,3.44
1240,4.65,-5.29,2.52
1250,5.1,-3.08,4.1
1260,5.16,-2.96,7.53
1270,5.29,-4.23,9.41
1280,5.46,-4.3,9.2
1290,5.62,-4.46,8.06
1300,5.96,-5.25,7.73
1310,6.22,-6.41,7.77
1320,6.65,-7.91,7.47
1330,6.75,-7.89,6.99
1340,6.83,-6.61,7.41
1350,6.96,-5.26,7.69
1360,6.96,-4.24,6.7
1370,6.94,-3.66,5.09
1380,7.0,-3.22,4.74
1390,7.02,-3.09,5.26
1400,6.93,-2.99,6.29
1410,6.88,-3.07,8.02
1420,6.8,-3.06,9.44
1430,6.68,-3.09,10.2
1440,6.53,-2.96,10.18
1450,6.46,-2.49,9.64
1460,6.28,-2.2,9.31
1470,6.26,-1.2,9.9
1480,6.19,-0.71,10.11
1490,6.07,-0.57,9.38
1500,5.99,-0.46,8.64
