timestamp,x,y,z
0,5.54,0.63,8.25
10,5.54,0.45,8.29
20,5.49,0.34,8.31
30,5.43,0.36,8.44
40,5.41,0.35,8.6
50,5.4,0.38,8.69
60,5.4,0.51,8.68
70,5.45,0.56,8.55
80,5.47,0.59,8.26
90,5.49,0.51,8.0
100,5.5,0.46,7.82
110,5.49,0.44,7.85
120,5.46,0.34,7.93
130,5.47,0.34,8.06
140,5.47,0.36,8.31
150,5.49,0.39,8.58
160,5.54,0.38,8.69
170,5.6,0.33,8.54
180,5.63,0.23,8.28
190,5.69,0.06,8.1
200,5.66,-0.11,8.0
210,5.68,-0.19,7.98
220,5.66,-0.23,8.1
230,5.66,-0.1,8.44
240,5.73,0.25,8.84
250,5.78,0.57,9.04
260,5.88,0.72,9.18
270,5.94,0.76,9.42
280,5.99,0.97,9.66
290,5.95,1.25,9.81
300,5.87,1.73,9.84
310,5.66,2.44,9.56
320,5.51,3.14,9.21
330,5.28,3.63,9.47
340,5.08,3.86,9.32
350,4.87,4.24,9.04
360,4.42,5.17,8.64
370,4.23,6.46,8.22
380,3.82,8.31,7.82
390,3.62,9.72,6.96
400,3.24,10.44,5.48
410,3.13,9.47,1.65
420,3.2,8.15,2.65
430,3.22,6.41,3.9
440,3.12,4.36,2.28
450,3.27,2.46,1.56
460,3.08,1.5,1.84
470,3.01,1.15,1.86
480,2.77,0.78,2.1
490,2.77,0.4,2.73
500,2.74,-0.19,3.39
510,2.7,-1.21,3.82
520,2.72,-2.38,3.95
530,2.69,-3.54,3.88
540,2.6,-4.4,4.05
550,2.6,-4.98,4.33
560,2.65,-5.05,4.7
570,2.55,-4.91,5.05
580,2.51,-5.25,5.45
590,2.49,-6.83,6.44
600,2.48,-8.34,7.35
610,2.44,-9.67,8.79
620,2.21,-10.18,10.37
630,1.9,-9.96,11.61
640,1.67,-8.81,12.25
650,1.56,-7.08,12.18
660,1.45,-5.35,11.9
670,1.45,-3.92,11.62
680,1.48,-2.95,11.41
690,1.64,-2.76,10.86
700,1.72,-3.22,9.89
710,1.73,-3.68,8.94
720,1.63,-4.19,8.04
730,1.4,-4.56,7.53
740,1.63,-4.79,7.44
750,1.83,-5.14,8.37
760,2.15,-5.44,9.62
770,2.19,-5.37,10.5
780,1.89,-4.8,11.22
790,1.19,-6.21,12.35
800,0.96,-2.57,14.65
810,0.16,-7.01,14.47
820,0.4,-4.8,15.37
830,0.82,-3.3,16.95
840,1.71,-3.55,16.57
850,1.94,-4.4,13.72
860,1.43,-5.05,12.32
870,0.78,-4.75,13.25
880,0.12,-3.64,15.68
890,-0.87,-2.17,17.73
900,-1.36,-0.93,18.28
910,-1.53,-0.46,17.72
920,-1.26,-0.2,17.03
930,-0.92,0.06,16.55
940,-0.63,0.08,15.27
950,-0.51,-0.03,13.87
960,-0.53,0.06,12.73
970,-0.56,-0.09,12.05
980,-0.48,-0.11,11.85
990,-0.17,0.38,12.32
1000,0.71,0.05,12.74
1010,1.44,-0.57,12.93
1020,1.64,-0.73,13.06
1030,1.28,-0.1,13.49
1040,0.35,2.26,14.11
1050,0.09,3.54,14.37
1060,-0.21,4.76,13.58
1070,-0.33,6.0,12.52
1080,-0.11,7.86,11.67
1090,0.25,9.06,11.5
1100,0.73,9.53,11.65
1110,1.07,9.45,11.55
1120,1.19,8.56,10.9
1130,1.12,7.0,9.12
1140,1.15,6.17,5.16
1150,2.23,5.13,7.26
1160,1.98,6.1,9.91
1170,2.01,5.43,10.44
1180,1.89,5.28,10.61
1190,1.84,5.14,10.37
1200,1.82,4.87,10.24
1210,1.82,4.11,10.14
1220,1.91,3.98,10.3
1230,1.93,4.35,10.27
1240,1.89,5.31,9.74
1250,1.86,5.87,8.92
1260,1.67,6.03,8.1
1270,1.49,5.56,7.51
1280,1.46,5.14,7.12
1290,1.61,4.41,6.58
1300,1.91,3.7,5.59
1310,2.14,3.55,5.46
1320,2.14,3.82,5.72
1330,2.23,3.94,6.08
1340,2.3,4.91,7.25
1350,2.58,4.21,7.07
1360,2.78,3.96,5.89
1370,2.87,2.94,4.68
1380,3.09,2.15,4.39
1390,3.37,1.23,4.59
1400,3.63,0.4,5.43
1410,3.71,0.15,6.61
1420,3.71,0.92,7.03
1430,3.63,1.19,5.91
1440,3.7,1.29,3.76
1450,3.76,1.71,2.31
1460,3.96,1.98,1.84
1470,4.14,1.75,2.41
1480,4.23,0.48,3.26
1490,4.64,1.32,3.13
1500,4.62,-1.18,3.98
