timestamp,x,y,z
0,6.09,-0.03,7.81
10,6.04,0.02,7.97
20,6.02,-0.0,8.08
30,6.05,0.02,8.19
40,6.1,-0.1,8.2
50,6.11,-0.39,8.17
60,6.16,-0.65,8.17
70,6.19,-0.78,8.21
80,6.18,-0.8,8.21
90,6.18,-0.66,8.23
100,6.19,-0.55,8.24
110,6.2,-0.45,8.22
120,6.2,-0.36,8.06
130,6.24,-0.32,7.86
140,6.29,-0.34,7.77
150,6.26,-0.31,7.77
160,6.27,-0.25,7.84
170,6.22,-0.23,7.85
180,6.19,-0.37,7.95
190,6.18,-0.45,8.12
200,6.19,-0.45,8.19
210,6.2,-0.44,8.16
220,6.23,-0.39,8.08
230,6.29,-0.32,8.03
240,6.23,-0.22,8.0
250,6.13,-0.07,7.9
260,5.99,-0.04,7.72
270,5.91,-0.1,7.64
280,5.9,0.04,7.7
290,5.92,0.44,7.67
300,5.92,0.79,7.64
310,5.95,1.14,7.41
320,5.91,1.51,7.17
330,5.87,1.77,7.11
340,5.82,1.99,7.25
350,5.75,2.13,7.41
360,5.68,2.16,7.39
370,5.55,2.06,7.28
380,5.35,1.97,7.11
390,5.22,1.91,6.95
400,5.12,1.92,6.73
410,4.93,1.99,6.4
420,4.7,2.06,6.07
430,4.47,2.29,5.63
440,4.26,2.64,4.99
450,4.0,3.1,4.1
460,3.67,3.64,3.2
470,3.25,4.09,2.42
480,2.81,4.4,1.66
490,2.5,4.18,0.83
500,2.27,3.55,0.04
510,2.07,2.1,-0.44
520,1.89,0.1,-0.36
530,1.68,-2.13,-0.18
540,1.5,-4.21,-0.04
550,1.23,-6.16,-0.23
560,1.24,-7.88,0.32
570,1.51,-8.96,2.06
580,1.87,-8.84,5.26
590,2.11,-8.13,9.0
600,2.1,-7.58,11.62
610,2.01,-7.6,12.0
620,1.67,-7.5,11.37
630,1.65,-7.52,11.18
640,1.79,-7.86,11.35
650,1.84,-8.47,11.42
660,1.97,-9.0,11.11
670,1.94,-9.35,10.4
680,1.87,-9.5,9.95
690,2.1,-9.52,10.54
700,1.94,-10.4,11.07
710,1.99,-7.01,13.96
720,1.3,-10.47,13.7
730,1.29,-9.05,18.85
740,0.48,-8.16,17.12
750,-0.28,-4.58,18.86
760,-0.14,-3.75,17.83
770,0.36,-3.51,17.51
780,1.0,-4.19,16.89
790,1.4,-4.9,16.44
800,1.34,-4.93,16.41
810,0.91,-4.47,16.94
820,0.31,-3.49,17.74
830,-0.11,-2.42,18.55
840,-0.43,-1.49,19.54
850,-0.38,-1.08,19.81
860,-0.0,-1.01,19.22
870,0.62,-0.91,18.07
880,1.01,-0.5,16.28
890,1.16,-0.43,14.65
900,1.14,0.26,13.06
910,1.47,0.7,12.92
920,1.71,1.23,13.41
930,1.69,2.15,14.48
940,1.56,3.33,14.79
950,1.18,4.1,14.18
960,0.58,4.83,13.31
970,0.22,5.82,12.5
980,0.36,6.92,12.91
990,0.37,8.71,12.98
1000,0.45,10.71,12.21
1010,0.57,12.41,11.01
1020,0.87,13.3,9.59
1030,1.19,13.36,8.2
1040,1.47,12.32,6.78
1050,1.82,10.56,5.43
1060,2.03,8.8,4.41
1070,2.24,7.2,3.7
1080,2.56,6.03,3.65
1090,2.75,5.77,4.73
1100,2.88,5.74,5.91
1110,2.85,5.71,6.72
1120,2.75,5.58,7.51
1130,2.85,5.28,8.2
1140,2.87,5.11,8.31
1150,2.9,5.12,7.55
1160,3.18,4.46,6.52
1170,3.38,3.83,5.33
1180,3.24,3.05,3.34
1190,3.29,1.7,1.82
1200,3.78,0.79,3.85
1210,3.95,-0.05,5.45
1220,4.18,-0.99,5.24
1230,4.48,-1.89,4.07
1240,4.44,-1.58,3.62
1250,4.2,-2.24,5.05
1260,4.84,-1.56,0.53
1270,5.62,-0.44,-0.1
1280,4.88,1.52,5.31
1290,4.08,-0.43,1.63
1300,4.98,-3.51,3.32
1310,4.49,-3.49,3.87
1320,4.9,-1.44,5.08
1330,4.79,-2.74,7.96
1340,5.55,-5.21,8.49
1350,6.23,-3.89,8.12
1360,5.84,-3.58,5.25
1370,5.77,-4.0,3.92
1380,6.09,-3.33,6.41
1390,6.26,-1.47,9.97
1400,6.47,-3.71,10.54
1410,6.5,-4.81,8.81
1420,6.63,-4.49,7.67
1430,6.85,-3.51,8.0
1440,6.9,-2.79,7.95
1450,6.84,-2.33,6.74
1460,6.7,-1.96,5.24
1470,6.74,-1.36,5.04
1480,6.87,-1.39,6.35
1490,7.0,-2.04,6.8
1500,6.97,-2.74,5.94
