timestamp,x,y,z
0,1.73,-0.72,9.23
10,1.74,-0.8,8.97
20,1.73,-1.01,9.01
30,1.74,-1.2,9.21
40,1.74,-1.34,9.55
50,1.7,-1.26,9.77
60,1.65,-1.01,9.8
70,1.63,-0.75,9.75
80,1.64,-0.67,9.66
90,1.69,-0.64,9.54
100,1.66,-0.71,9.51
110,1.61,-0.79,9.5
120,1.59,-0.79,9.55
130,1.6,-0.85,9.69
140,1.64,-0.96,9.8
150,1.7,-0.97,9.88
160,1.73,-0.85,9.76
170,1.67,-0.68,9.75
180,1.59,-0.57,9.67
190,1.51,-0.43,9.62
200,1.47,-0.46,9.7
210,1.46,-0.63,9.81
220,1.5,-0.81,9.9
230,1.62,-0.99,9.73
240,1.68,-1.04,9.49
250,1.68,-1.01,9.28
260,1.69,-0.91,8.96
270,1.67,-0.92,8.72
280,1.64,-0.98,8.54
290,1.63,-1.15,8.42
300,1.61,-1.39,8.3
310,1.59,-1.47,8.07
320,1.6,-1.5,7.72
330,1.63,-1.65,7.29
340,1.62,-1.76,6.76
350,1.55,-1.95,6.28
360,1.47,-2.07,5.78
370,1.45,-2.18,4.63
380,1.34,-2.06,3.45
390,1.5,-2.07,2.06
400,1.67,-1.75,1.46
410,1.83,-1.81,0.59
420,1.88,-1.86,0.4
430,1.86,-2.05,0.78
440,1.69,-2.58,1.44
450,1.52,-3.36,1.85
460,1.34,-4.06,1.77
470,1.16,-3.9,0.91
480,0.87,-3.4,0.4
490,0.35,-3.03,0.91
500,-0.23,-2.66,2.1
510,-0.82,-2.09,3.26
520,-1.31,-1.73,4.24
530,-1.82,-1.6,3.99
540,-2.34,-1.3,4.51
550,-2.77,-1.19,5.23
560,-3.21,-0.76,6.58
570,-3.69,-0.25,7.45
580,-4.15,-0.31,8.8
590,-4.53,-1.18,9.85
600,-4.63,-2.49,9.99
610,-4.61,-3.45,9.93
620,-4.79,-3.16,10.23
630,-5.06,-2.2,9.87
640,-5.23,-0.21,8.99
650,-5.79,2.43,8.77
660,-6.54,4.71,9.77
670,-6.96,5.47,13.46
680,-7.26,4.58,16.83
690,-7.58,2.55,19.17
700,-7.51,0.27,20.94
710,-7.4,-1.07,21.55
720,-7.29,-1.39,20.77
730,-7.07,-0.64,19.39
740,-6.77,0.68,17.8
750,-6.46,2.22,16.72
760,-6.23,3.24,16.49
770,-5.86,3.68,16.06
780,-5.66,3.73,15.46
790,-5.6,3.37,14.92
800,-5.56,2.41,14.6
810,-5.49,1.17,14.46
820,-5.37,0.29,14.45
830,-5.12,-0.62,14.81
840,-4.87,-1.03,14.96
850,-4.67,-0.78,14.65
860,-4.65,-0.39,14.32
870,-4.72,-0.22,14.02
880,-4.9,-0.17,14.48
890,-5.16,-0.64,15.85
900,-5.41,-1.22,17.12
910,-5.53,-1.83,18.17
920,-5.68,-2.53,18.66
930,-5.67,-3.11,18.59
940,-5.67,-3.32,18.03
950,-5.62,-3.18,17.2
960,-5.68,-2.73,16.45
970,-5.8,-2.12,15.99
980,-5.91,-1.39,15.43
990,-5.96,-0.54,14.83
1000,-5.96,0.25,14.47
1010,-5.91,0.81,14.16
1020,-5.78,1.26,13.79
1030,-5.69,1.78,13.26
1040,-5.6,2.42,12.72
1050,-5.43,3.08,11.97
1060,-5.15,3.4,11.48
1070,-4.74,3.37,10.99
1080,-4.36,3.17,10.31
1090,-3.97,2.71,9.69
1100,-3.57,2.47,9.0
1110,-3.19,2.39,8.11
1120,-2.71,2.25,6.92
1130,-2.29,2.04,5.74
1140,-1.89,1.62,5.06
1150,-1.48,1.32,4.8
1160,-1.21,0.93,5.75
1170,-1.07,0.62,6.63
1180,-0.97,0.49,6.58
1190,-0.85,0.31,6.31
1200,-0.72,0.29,5.81
1210,-0.55,0.43,5.59
1220,-0.37,0.8,5.19
1230,-0.24,1.36,4.73
1240,-0.01,1.98,4.53
1250,0.22,2.47,4.29
1260,0.53,2.55,4.13
1270,0.82,2.7,3.86
1280,1.09,2.73,3.9
1290,1.33,2.58,4.13
1300,1.51,2.33,3.82
1310,1.63,1.96,3.68
1320,1.66,1.61,3.84
1330,1.8,1.36,4.3
1340,1.95,1.0,4.9
1350,2.12,0.55,5.55
1360,2.21,0.24,6.05
1370,2.3,0.22,6.28
1380,2.29,0.28,5.97
1390,2.25,0.03,5.82
1400,2.26,-0.37,5.74
1410,2.29,-0.43,5.41
1420,2.31,-0.19,5.35
1430,2.29,-0.07,5.66
1440,2.23,0.09,6.11
1450,2.15,0.45,6.4
1460,2.07,0.85,7.08
1470,2.09,1.05,7.98
1480,2.12,1.03,8.31
1490,2.06,0.88,8.28
1500,2.04,0.42,8.26
