timestamp,x,y,z
0,1.58,-0.74,9.57
10,1.54,-0.92,9.79
20,1.51,-1.19,9.95
30,1.5,-1.3,9.83
40,1.55,-1.35,9.68
50,1.56,-1.22,9.55
60,1.62,-1.02,9.49
70,1.67,-0.75,9.36
80,1.7,-0.37,9.21
90,1.74,-0.13,9.1
100,1.75,-0.07,8.95
110,1.69,-0.26,8.98
120,1.67,-0.61,9.23
130,1.62,-0.97,9.52
140,1.55,-1.22,9.55
150,1.51,-1.36,9.45
160,1.53,-1.36,9.41
170,1.57,-1.24,9.33
180,1.65,-1.07,8.99
190,1.75,-0.95,8.53
200,1.88,-0.9,8.04
210,2.01,-0.87,7.58
220,2.11,-1.01,7.12
230,2.13,-1.33,6.7
240,2.09,-1.7,6.5
250,1.95,-1.95,6.35
260,1.74,-2.1,6.14
270,1.58,-2.17,5.91
280,1.42,-2.13,5.66
290,1.29,-2.23,5.53
300,1.15,-2.44,5.55
310,1.11,-2.59,5.53
320,1.19,-2.46,5.33
330,1.35,-2.19,4.68
340,1.61,-2.13,3.53
350,1.84,-2.37,2.36
360,2.01,-2.79,1.33
370,2.04,-2.83,0.72
380,1.85,-2.6,0.77
390,1.53,-2.34,1.04
400,1.08,-2.29,1.69
410,0.42,-2.46,2.66
420,-0.18,-2.39,4.3
430,-0.53,-2.67,6.68
440,-0.88,-2.78,8.51
450,-1.31,-2.92,9.1
460,-1.74,-2.82,9.22
470,-2.14,-2.25,9.5
480,-2.43,-1.45,10.3
490,-2.53,-0.66,10.6
500,-2.59,0.08,9.96
510,-2.69,0.45,9.4
520,-2.75,0.6,9.2
530,-2.78,0.45,9.2
540,-2.82,0.26,9.19
550,-2.8,0.17,9.34
560,-2.7,0.01,9.66
570,-2.64,-0.05,9.81
580,-2.74,-0.08,9.7
590,-3.14,0.16,9.81
600,-3.64,-0.1,10.59
610,-3.94,-0.25,11.67
620,-4.3,-0.34,12.85
630,-4.54,-0.6,14.3
640,-4.67,-1.27,15.9
650,-4.67,-1.44,16.33
660,-4.63,-1.24,15.77
670,-4.65,-1.0,15.3
680,-4.64,-0.71,15.24
690,-4.59,-0.41,15.34
700,-4.47,-0.04,15.25
710,-4.26,0.57,14.87
720,-4.16,1.1,14.03
730,-4.06,1.2,13.08
740,-4.04,0.81,12.71
750,-4.07,0.26,13.22
760,-4.18,-0.04,14.08
770,-4.2,-0.3,14.81
780,-4.13,-0.67,14.84
790,-3.94,-1.01,14.44
800,-3.68,-1.2,13.53
810,-3.53,-1.37,12.54
820,-3.33,-1.56,11.33
830,-3.33,-1.74,10.5
840,-3.41,-1.63,10.58
850,-3.49,-1.83,11.17
860,-3.75,-1.82,11.85
870,-3.92,-1.87,12.92
880,-4.01,-1.92,14.01
890,-4.09,-2.15,14.79
900,-4.05,-2.43,14.96
910,-4.02,-2.48,14.58
920,-3.94,-2.75,14.23
930,-3.9,-3.06,13.91
940,-3.87,-3.17,13.74
950,-3.93,-3.25,13.9
960,-3.97,-3.13,13.97
970,-3.84,-2.91,13.65
980,-3.79,-2.43,13.27
990,-3.81,-1.75,13.23
1000,-3.86,-1.08,13.6
1010,-3.95,-0.79,13.9
1020,-4.02,-0.91,13.91
1030,-4.01,-1.17,13.77
1040,-3.93,-1.27,13.34
1050,-3.81,-1.33,12.67
1060,-3.68,-1.27,12.01
1070,-3.57,-1.05,11.54
1080,-3.5,-0.54,11.48
1090,-3.33,0.28,11.4
1100,-3.05,0.8,10.88
1110,-2.8,0.84,10.04
1120,-2.51,0.64,9.35
1130,-2.25,0.68,8.97
1140,-2.06,1.07,8.81
1150,-1.86,1.37,8.61
1160,-1.57,1.47,8.25
1170,-1.31,1.24,7.97
1180,-1.01,0.7,7.51
1190,-0.8,-0.03,6.98
1200,-0.65,-0.74,6.8
1210,-0.6,-0.76,6.99
1220,-0.61,-0.29,7.1
1230,-0.6,0.1,7.15
1240,-0.51,0.31,7.19
1250,-0.42,0.57,7.13
1260,-0.36,0.64,7.42
1270,-0.18,0.51,7.42
1280,-0.12,0.52,6.81
1290,0.0,0.45,6.34
1300,0.24,0.48,6.32
1310,0.45,0.75,6.38
1320,0.68,1.2,6.22
1330,0.93,1.55,5.94
1340,1.21,1.54,5.6
1350,1.36,1.45,5.11
1360,1.45,1.57,4.8
1370,1.46,1.74,4.76
1380,1.49,1.66,4.93
1390,1.55,1.17,5.29
1400,1.64,0.55,6.01
1410,1.64,0.17,6.96
1420,1.55,-0.05,7.64
1430,1.37,-0.35,7.86
1440,1.28,-0.45,7.86
1450,1.41,-0.32,7.75
1460,1.58,-0.18,7.45
1470,1.69,-0.2,7.19
1480,1.82,-0.36,7.24
1490,1.82,-0.07,7.13
1500,1.79,0.41,7.06
