timestamp,x,y,z
0,1.32,0.17,10.2
10,1.31,0.02,10.26
20,1.33,-0.01,10.18
30,1.39,-0.17,9.92
40,1.42,-0.15,9.56
50,1.5,0.03,9.3
60,1.53,0.12,9.1
70,1.59,0.14,9.13
80,1.59,0.33,9.28
90,1.58,0.38,9.33
100,1.54,0.19,9.44
110,1.52,0.05,9.57
120,1.47,0.03,9.7
130,1.47,0.11,9.76
140,1.44,0.21,9.72
150,1.43,0.17,9.8
160,1.45,0.15,9.85
170,1.46,-0.06,9.86
180,1.53,-0.35,9.85
190,1.56,-0.5,9.72
200,1.58,-0.46,9.41
210,1.6,-0.29,9.2
220,1.66,-0.16,9.09
230,1.74,-0.17,8.95
240,1.84,-0.33,8.71
250,1.86,-0.47,8.5
260,1.92,-0.62,8.38
270,1.98,-0.82,8.17
280,2.07,-1.13,8.12
290,2.1,-1.6,8.02
300,2.13,-1.93,7.8
310,2.1,-2.0,7.58
320,2.09,-2.04,7.16
330,2.08,-2.09,6.56
340,2.14,-1.97,5.96
350,2.21,-1.85,5.43
360,2.28,-1.8,5.07
370,2.4,-1.88,4.97
380,2.58,-1.95,4.75
390,2.74,-2.08,4.06
400,2.73,-2.16,3.25
410,2.64,-2.05,2.83
420,2.46,-2.04,2.52
430,2.16,-2.12,2.28
440,1.86,-1.95,2.84
450,1.63,-1.78,4.12
460,1.31,-1.68,4.79
470,0.99,-1.44,4.85
480,0.79,-1.2,4.92
490,0.81,-1.38,5.11
500,0.9,-1.65,5.35
510,0.86,-1.42,5.68
520,0.55,-1.41,6.01
530,0.28,-1.67,5.57
540,-0.17,-1.79,5.04
550,-0.6,-2.32,5.75
560,-0.9,-3.26,7.28
570,-1.04,-4.18,8.82
580,-1.24,-4.75,10.04
590,-1.64,-4.01,10.47
600,-2.21,-2.99,10.16
610,-2.77,-2.18,10.1
620,-3.32,-1.63,10.57
630,-3.66,-1.43,10.99
640,-3.84,-1.21,11.35
650,-3.96,-0.85,11.74
660,-4.39,0.79,11.53
670,-4.7,1.78,11.77
680,-4.98,2.25,12.54
690,-5.23,2.58,13.32
700,-5.29,2.44,13.99
710,-5.18,1.95,14.76
720,-4.98,1.25,15.43
730,-4.78,0.42,15.33
740,-4.49,-0.27,14.86
750,-4.38,-0.68,14.46
760,-4.36,-0.69,14.12
770,-4.35,-0.46,13.53
780,-4.3,0.07,13.1
790,-4.02,0.58,12.32
800,-3.47,0.7,11.41
810,-3.04,0.61,10.58
820,-2.81,0.4,10.18
830,-2.83,-0.2,10.11
840,-2.98,-0.76,10.8
850,-3.23,-0.87,11.94
860,-3.58,-0.6,12.9
870,-3.81,-0.32,14.09
880,-3.91,-0.18,15.72
890,-3.82,-0.39,16.96
900,-3.8,-0.68,16.98
910,-3.76,-0.79,16.09
920,-3.65,-0.97,14.66
930,-3.47,-1.18,13.42
940,-3.3,-1.33,12.68
950,-3.08,-1.32,12.22
960,-2.98,-1.13,11.7
970,-2.93,-0.97,11.44
980,-2.91,-0.83,11.67
990,-2.95,-0.81,12.03
1000,-2.93,-0.92,12.37
1010,-2.88,-1.17,12.29
1020,-2.91,-1.54,12.12
1030,-2.94,-2.0,12.33
1040,-2.98,-2.47,12.62
1050,-2.97,-3.05,13.13
1060,-2.96,-3.58,13.75
1070,-3.18,-3.99,14.31
1080,-3.47,-4.45,14.94
1090,-3.79,-4.62,15.5
1100,-4.21,-4.14,15.98
1110,-4.54,-3.42,16.49
1120,-4.73,-2.53,16.62
1130,-4.79,-1.55,16.08
1140,-4.69,-0.93,15.04
1150,-4.44,-0.56,13.67
1160,-4.14,-0.32,12.65
1170,-3.91,-0.12,11.96
1180,-3.77,0.3,11.34
1190,-3.73,0.56,10.92
1200,-3.58,0.34,10.57
1210,-3.36,0.04,10.1
1220,-3.11,-0.1,9.77
1230,-2.86,-0.21,10.05
1240,-2.72,-0.37,10.69
1250,-2.73,-0.4,11.71
1260,-2.77,-0.17,11.68
1270,-2.71,0.07,10.61
1280,-2.59,0.44,9.63
1290,-2.27,0.76,8.74
1300,-1.88,1.16,7.89
1310,-1.57,1.55,7.18
1320,-1.24,1.84,6.52
1330,-0.95,2.26,5.73
1340,-0.68,2.62,4.87
1350,-0.4,2.83,4.23
1360,-0.09,3.06,4.39
1370,0.21,2.86,5.04
1380,0.4,2.15,6.14
1390,0.73,1.24,7.15
1400,0.8,0.98,6.95
1410,0.99,1.03,6.7
1420,1.16,1.27,6.25
1430,1.35,1.7,5.62
1440,1.63,1.81,4.97
1450,1.88,1.36,4.71
1460,2.12,0.96,4.74
1470,2.28,0.73,4.67
1480,2.39,0.89,4.4
1490,2.55,1.49,4.16
1500,2.76,1.95,4.07
