timestamp,x,y,z
0,1.49,-0.55,9.5
10,1.57,-0.72,9.26
20,1.64,-0.99,9.14
30,1.73,-1.28,9.14
40,1.77,-1.47,9.17
50,1.75,-1.49,9.25
60,1.68,-1.34,9.34
70,1.66,-1.17,9.3
80,1.61,-1.09,9.32
90,1.59,-1.22,9.58
100,1.53,-1.5,9.84
110,1.58,-1.7,10.02
120,1.56,-1.63,9.99
130,1.56,-1.44,9.84
140,1.62,-1.11,9.51
150,1.65,-0.86,9.26
160,1.65,-0.85,9.2
170,1.67,-0.91,9.12
180,1.68,-1.03,9.23
190,1.62,-1.24,9.47
200,1.59,-1.56,9.72
210,1.6,-1.68,9.73
220,1.61,-1.81,9.67
230,1.64,-1.8,9.55
240,1.74,-1.7,9.39
250,1.81,-1.45,9.21
260,1.85,-1.14,9.11
270,1.86,-0.78,9.04
280,1.86,-0.63,8.92
290,1.87,-0.81,8.94
300,1.94,-1.28,8.93
310,2.02,-1.89,8.9
320,2.15,-2.47,8.78
330,2.27,-2.83,8.38
340,2.4,-3.12,7.92
350,2.42,-3.35,7.17
360,2.43,-3.44,6.4
370,2.38,-3.34,5.7
380,2.27,-3.24,5.19
390,2.09,-3.04,4.78
400,1.98,-2.77,4.39
410,1.77,-2.38,3.81
420,1.67,-2.15,3.22
430,1.54,-1.83,2.1
440,1.53,-1.58,1.54
450,1.52,-1.69,1.34
460,1.51,-2.01,0.89
470,1.72,-2.94,0.28
480,1.89,-4.16,-0.5
490,1.84,-4.82,-1.46
500,1.58,-4.43,-1.82
510,1.1,-3.83,-2.09
520,0.38,-2.99,-1.43
530,-0.44,-2.39,0.11
540,-1.18,-1.93,2.45
550,-1.72,-1.96,4.43
560,-1.98,-1.76,5.75
570,-2.16,-1.65,7.04
580,-2.44,-1.27,7.41
590,-2.87,-0.99,7.71
600,-3.47,-0.87,8.23
610,-4.35,-0.96,9.16
620,-5.16,-2.04,10.61
630,-11.3,-6.29,24.17
640,-5.73,-3.54,14.09
650,-5.63,-3.07,14.91
660,-5.43,-1.68,14.74
670,-5.28,-0.16,14.38
680,-5.19,1.16,13.92
690,-5.05,1.83,13.3
700,-4.84,1.98,12.45
710,-4.59,1.99,11.67
720,-4.46,1.93,10.99
730,-4.4,1.54,9.95
740,-4.41,1.03,9.47
750,-4.62,0.66,10.39
760,-5.08,0.39,12.65
770,-5.43,0.13,15.06
780,-5.86,-0.1,16.96
790,-6.07,-0.54,18.49
800,-6.08,-0.66,19.07
810,-5.92,0.08,18.25
820,-5.64,0.76,17.57
830,-5.35,0.87,17.39
840,-5.17,0.8,17.45
850,-5.01,0.71,17.6
860,-4.83,0.3,17.67
870,-4.67,-0.42,17.32
880,-4.46,-0.88,16.8
890,-4.26,-1.04,16.29
900,-4.21,-1.04,15.82
910,-4.33,-1.06,15.3
920,-4.24,-1.17,14.79
930,-4.3,-1.22,14.76
940,-4.48,-1.59,15.09
950,-4.67,-2.04,15.67
960,-5.0,-2.63,16.41
970,-5.25,-3.39,17.17
980,-5.37,-4.02,17.14
990,-5.36,-4.5,16.48
1000,-5.42,-4.69,15.93
1010,-5.44,-4.15,15.42
1020,-5.42,-3.08,14.65
1030,-5.27,-1.79,13.94
1040,-5.23,-0.34,13.54
1050,-5.16,1.22,13.46
1060,-5.06,2.54,13.38
1070,-4.8,3.43,12.82
1080,-4.55,3.58,12.27
1090,-4.25,2.86,11.99
1100,-3.9,1.65,11.53
1110,-3.65,0.59,10.95
1120,-3.41,-0.08,10.23
1130,-3.15,-0.39,9.6
1140,-2.92,-0.66,9.38
1150,-2.76,-0.86,9.07
1160,-2.64,-0.77,8.77
1170,-2.61,-0.56,8.52
1180,-2.6,-0.27,8.22
1190,-2.63,0.29,8.29
1200,-2.65,1.11,8.62
1210,-2.46,1.67,8.56
1220,-2.15,1.9,7.94
1230,-1.84,2.26,6.84
1240,-1.59,2.75,5.92
1250,-1.22,3.13,5.23
1260,-0.85,3.27,4.6
1270,-0.61,3.17,4.15
1280,-0.39,2.98,4.23
1290,-0.17,2.74,4.61
1300,0.06,2.26,4.85
1310,0.42,1.99,4.64
1320,0.67,2.09,4.75
1330,0.82,1.99,5.2
1340,0.95,1.83,5.0
1350,1.19,1.67,4.63
1360,1.38,1.41,4.42
1370,1.56,1.14,4.43
1380,1.69,0.85,4.64
1390,1.85,0.68,4.96
1400,2.0,0.61,5.13
1410,2.21,0.67,5.33
1420,2.31,0.88,5.76
1430,2.46,0.97,6.13
1440,2.56,0.78,6.5
1450,2.6,0.36,6.76
1460,2.59,0.03,6.61
1470,2.51,-0.3,6.37
1480,2.44,-0.76,6.35
1490,2.37,-1.13,6.56
1500,2.33,-1.3,7.0
