timestamp,x,y,z
0,1.81,-0.51,9.42
10,1.82,-0.61,9.54
20,1.83,-0.78,9.58
30,1.84,-0.99,9.45
40,1.84,-1.06,9.21
50,1.83,-1.03,9.05
60,1.77,-0.94,9.0
70,1.68,-1.0,9.14
80,1.61,-1.11,9.41
90,1.69,-1.18,9.7
100,1.75,-1.21,9.84
110,1.72,-1.2,9.83
120,1.71,-1.17,9.63
130,1.73,-1.02,9.22
140,1.74,-0.83,8.86
150,1.78,-0.73,8.76
160,1.8,-0.75,9.1
170,1.73,-0.82,9.4
180,1.7,-0.82,9.61
190,1.65,-0.81,9.63
200,1.64,-0.88,9.55
210,1.66,-0.95,9.33
220,1.73,-0.94,8.94
230,1.78,-0.96,8.46
240,1.86,-1.03,7.97
250,1.94,-1.11,7.6
260,2.0,-1.24,7.33
270,2.02,-1.48,6.99
280,1.95,-1.66,6.55
290,1.86,-1.72,6.09
300,1.75,-1.76,5.57
310,1.64,-1.65,5.0
320,1.71,-1.23,4.58
330,1.78,-0.74,3.39
340,1.66,-0.34,2.01
350,1.8,-0.44,1.51
360,1.83,-0.84,1.81
370,1.89,-1.69,1.37
380,2.02,-2.86,1.39
390,2.06,-3.99,0.99
400,2.09,-5.23,0.15
410,2.02,-5.88,-0.4
420,1.47,-4.77,-1.44
430,0.81,-3.37,-1.29
440,0.06,-2.15,-0.03
450,-0.62,-1.08,1.32
460,-1.17,-0.23,2.57
470,-1.38,0.14,3.34
480,-1.66,0.22,4.07
490,-2.18,0.43,5.53
500,-2.89,-0.17,6.83
510,-3.66,-1.0,8.44
520,-4.62,-1.24,9.44
530,-5.34,-1.67,10.43
540,-5.92,-2.58,11.5
550,-6.28,-3.55,14.42
560,-6.51,-4.19,16.18
570,-6.74,-4.15,17.95
580,-6.83,-3.17,19.25
590,-6.86,-1.6,18.89
600,-6.7,-0.25,18.22
610,-6.33,0.77,17.01
620,-5.95,1.88,15.4
630,-5.85,3.03,14.19
640,-5.97,3.78,14.01
650,-6.02,4.18,14.05
660,-6.08,4.07,14.73
670,-6.0,3.25,15.61
680,-5.59,1.99,15.88
690,-5.18,0.75,15.67
700,-4.67,-0.06,14.97
710,-4.39,-0.45,14.16
720,-4.31,-0.49,13.57
730,-4.33,-0.37,13.19
740,-4.45,-0.13,13.04
750,-4.63,0.09,13.21
760,-4.71,-0.21,13.45
770,-4.55,-0.76,13.64
780,-4.46,-1.13,14.09
790,-4.45,-1.47,14.35
800,-4.4,-1.47,14.05
810,-4.45,-1.1,13.6
820,-4.49,-0.85,13.43
830,-4.61,-1.09,13.61
840,-4.74,-1.51,13.89
850,-4.94,-1.87,14.7
860,-5.07,-2.4,15.98
870,-5.18,-2.79,17.33
880,-5.35,-3.14,18.34
890,-5.45,-3.34,18.6
900,-5.5,-3.36,18.48
910,-5.63,-3.48,18.31
920,-5.74,-3.79,17.82
930,-5.92,-3.75,17.4
940,-6.16,-3.04,17.39
950,-6.38,-1.85,17.53
960,-6.53,-0.69,17.6
970,-6.52,0.29,17.38
980,-6.37,1.02,16.98
990,-6.14,1.57,15.99
1000,-5.87,2.12,14.75
1010,-5.56,2.32,13.38
1020,-5.16,2.17,11.66
1030,-4.67,1.94,9.89
1040,-4.12,1.81,8.49
1050,-3.5,1.65,7.13
1060,-2.92,1.7,5.97
1070,-2.48,1.92,5.39
1080,-2.16,2.18,5.14
1090,-1.9,2.66,4.82
1100,-1.69,2.9,4.69
1110,-1.49,2.71,4.93
1120,-1.14,2.32,5.03
1130,-1.01,1.81,5.15
1140,-0.83,1.37,4.99
1150,-0.43,1.37,4.36
1160,-0.16,1.54,3.59
1170,0.09,1.83,2.98
1180,0.59,2.11,1.57
1190,0.93,2.25,1.57
1200,1.31,2.26,1.56
1210,1.72,2.2,1.29
1220,1.96,1.81,1.7
1230,2.13,1.59,2.52
1240,2.21,1.51,2.97
1250,2.38,1.47,3.48
1260,2.53,1.27,3.51
1270,2.59,0.98,3.71
1280,2.57,0.96,4.31
1290,2.45,1.11,4.74
1300,2.42,1.09,5.13
1310,2.43,0.8,5.29
1320,2.28,0.41,5.67
1330,2.24,0.18,6.52
1340,2.49,0.26,6.87
1350,2.71,0.59,6.02
1360,2.82,0.51,6.05
1370,2.98,0.27,6.16
1380,3.08,0.22,5.9
1390,3.04,0.34,6.1
1400,2.9,0.22,6.69
1410,2.75,-0.1,7.66
1420,2.6,-0.23,7.92
1430,2.48,-0.34,8.09
1440,2.44,-0.56,8.61
1450,2.38,-0.75,9.38
1460,2.31,-0.85,9.73
1470,2.28,-1.05,9.95
1480,2.27,-1.25,9.86
1490,2.2,-1.28,9.45
1500,2.08,-1.03,9.53
