timestamp,x,y,z
0,1.87,-1.1,9.19
10,1.88,-1.12,9.08
20,1.82,-1.35,9.05
30,1.76,-1.64,9.17
40,1.66,-1.81,9.46
50,1.55,-1.84,9.77
60,1.51,-1.68,9.98
70,1.48,-1.36,10.16
80,1.5,-0.98,10.23
90,1.54,-0.63,10.12
100,1.6,-0.43,9.93
110,1.64,-0.33,9.67
120,1.64,-0.4,9.44
130,1.64,-0.61,9.31
140,1.65,-0.98,9.39
150,1.62,-1.38,9.52
160,1.6,-1.62,9.68
170,1.6,-1.7,9.75
180,1.63,-1.66,9.75
190,1.61,-1.6,9.72
200,1.56,-1.55,9.76
210,1.54,-1.6,9.82
220,1.5,-1.67,9.88
230,1.5,-1.65,9.85
240,1.54,-1.49,9.68
250,1.65,-1.35,9.44
260,1.77,-1.25,9.36
270,1.85,-1.2,9.26
280,1.84,-1.34,9.05
290,1.78,-1.71,8.99
300,1.77,-2.11,8.92
310,1.74,-2.42,9.02
320,1.75,-2.47,8.72
330,1.95,-2.43,8.33
340,2.07,-2.33,7.81
350,2.21,-2.55,7.42
360,2.32,-3.09,6.79
370,2.38,-3.51,6.09
380,2.31,-3.82,5.24
390,2.33,-4.0,4.18
400,2.18,-4.02,3.22
410,1.89,-4.02,2.72
420,1.64,-4.16,2.63
430,1.35,-4.2,2.93
440,1.15,-4.3,3.33
450,1.11,-4.3,3.24
460,1.45,-4.21,3.0
470,1.8,-3.73,2.05
480,2.08,-3.23,0.27
490,2.22,-2.42,-0.33
500,2.07,-1.47,-0.34
510,1.75,-0.55,-0.88
520,1.22,0.15,-1.15
530,0.7,0.29,-0.91
540,0.17,-0.32,0.25
550,-0.44,-1.01,1.9
560,-1.1,-1.22,3.62
570,-2.01,-1.06,5.2
580,-2.65,-1.47,7.19
590,-3.23,-1.78,10.1
600,-3.74,-1.35,11.6
610,-4.1,-1.0,11.72
620,-4.34,-0.66,12.25
630,-4.51,-0.34,11.95
640,-4.68,-0.14,11.41
650,-4.6,-0.25,10.91
660,-4.78,-0.78,10.72
670,-5.0,-1.17,10.79
680,-5.3,-0.98,11.45
690,-5.53,-0.17,12.4
700,-5.67,0.55,13.57
710,-5.68,0.79,14.51
720,-5.65,0.36,15.13
730,-5.62,-0.09,15.51
740,-5.57,-0.47,14.87
750,-5.62,-0.81,14.58
760,-5.74,-1.05,14.82
770,-5.83,-1.16,15.4
780,-5.87,-1.31,16.03
790,-5.7,-1.42,16.31
800,-5.55,-1.23,15.88
810,-5.42,-1.09,15.21
820,-5.25,-0.99,14.66
830,-5.2,-0.79,14.42
840,-5.24,-0.51,14.49
850,-5.2,-0.36,14.95
860,-5.14,-0.48,15.49
870,-5.02,-0.71,15.83
880,-4.93,-0.95,15.76
890,-4.95,-1.03,15.42
900,-4.98,-1.02,15.32
910,-4.98,-0.9,15.26
920,-5.06,-0.98,15.46
930,-5.28,-1.09,16.21
940,-5.51,-1.44,16.97
950,-5.7,-1.91,17.52
960,-5.84,-2.31,18.14
970,-5.76,-2.6,18.57
980,-5.68,-2.66,18.16
990,-5.65,-2.95,17.28
1000,-5.61,-3.04,16.32
1010,-5.55,-2.86,15.53
1020,-5.56,-2.61,14.91
1030,-5.48,-2.26,14.47
1040,-5.36,-2.04,14.15
1050,-5.19,-2.05,13.82
1060,-4.98,-2.15,13.32
1070,-4.78,-2.16,12.63
1080,-4.6,-2.2,11.71
1090,-4.38,-2.2,10.46
1100,-4.09,-2.08,9.27
1110,-3.83,-1.72,8.57
1120,-3.42,-1.2,8.36
1130,-3.11,-0.63,8.64
1140,-2.9,0.0,9.2
1150,-2.78,0.66,8.97
1160,-2.55,1.09,8.11
1170,-2.22,1.27,7.1
1180,-1.87,1.23,6.01
1190,-1.5,1.12,5.09
1200,-1.19,0.98,5.41
1210,-0.86,1.05,6.52
1220,-0.56,1.21,7.08
1230,-0.26,1.0,7.04
1240,-0.06,0.35,6.45
1250,0.1,-0.74,5.47
1260,0.21,-2.04,4.85
1270,0.32,-2.69,4.2
1280,0.4,-2.52,3.88
1290,0.48,-1.83,3.79
1300,0.62,-1.11,4.34
1310,0.78,-0.06,5.25
1320,0.97,0.96,5.84
1330,1.18,1.81,5.88
1340,1.41,2.32,5.06
1350,1.48,2.58,4.61
1360,1.67,2.27,4.26
1370,1.87,2.05,4.19
1380,1.98,1.68,4.25
1390,2.01,1.07,4.41
1400,2.06,0.45,5.1
1410,2.04,0.1,5.62
1420,2.05,-0.15,6.22
1430,2.04,-0.13,6.68
1440,2.07,0.19,6.9
1450,2.11,0.32,7.06
1460,2.12,0.15,7.15
1470,2.16,-0.1,7.34
1480,2.27,-0.21,7.56
1490,2.38,-0.38,7.49
1500,2.39,-0.71,7.5
