timestamp,x,y,z
0,1.34,-0.49,9.42
10,1.37,-0.56,9.46
20,1.38,-0.51,9.56
30,1.33,-0.36,9.67
40,1.31,-0.29,9.67
50,1.24,-0.37,9.7
60,1.18,-0.6,9.84
70,1.15,-0.79,9.92
80,1.16,-0.85,9.89
90,1.17,-0.81,9.97
100,1.2,-0.67,9.94
110,1.26,-0.47,9.76
120,1.31,-0.37,9.65
130,1.37,-0.35,9.56
140,1.37,-0.53,9.49
150,1.35,-0.72,9.5
160,1.31,-0.88,9.56
170,1.29,-1.05,9.58
180,1.27,-1.19,9.79
190,1.24,-1.15,9.95
200,1.23,-1.07,10.05
210,1.19,-0.99,10.0
220,1.16,-0.79,9.93
230,1.17,-0.58,9.84
240,1.19,-0.36,9.68
250,1.19,-0.28,9.46
260,1.23,-0.53,9.44
270,1.24,-0.94,9.46
280,1.28,-1.31,9.33
290,1.36,-1.67,9.1
300,1.42,-1.99,8.71
310,1.48,-2.15,8.1
320,1.52,-2.29,7.47
330,1.51,-2.37,6.84
340,1.45,-2.47,6.31
350,1.36,-2.72,5.78
360,1.38,-3.01,5.08
370,1.34,-3.02,4.36
380,1.38,-3.32,3.65
390,1.39,-3.83,3.24
400,1.36,-4.31,1.73
410,1.54,-4.99,1.49
420,1.52,-5.09,1.68
430,1.51,-5.44,0.96
440,1.45,-5.61,0.83
450,1.22,-5.6,1.0
460,1.07,-5.58,1.53
470,1.0,-5.48,1.26
480,0.99,-5.14,0.71
490,0.74,-4.13,-0.38
500,0.21,-2.54,-0.87
510,-0.48,-1.41,-1.04
520,-1.23,-1.02,-0.16
530,-1.92,-1.37,1.85
540,-2.49,-2.25,4.21
550,-3.07,-3.06,6.22
560,-3.57,-3.45,7.5
570,-4.28,-2.66,8.36
580,-4.94,-1.29,9.56
590,-5.49,0.07,11.26
600,-5.89,0.99,12.13
610,-6.29,1.3,12.82
620,-6.36,1.42,14.15
630,-6.46,1.92,15.49
640,-6.49,2.63,15.98
650,-6.5,3.4,16.25
660,-6.41,4.37,15.71
670,-6.3,5.16,15.34
680,-6.17,5.5,15.51
690,-6.06,5.63,16.1
700,-5.97,5.46,17.49
710,-6.04,5.19,18.5
720,-6.09,5.23,19.58
730,-6.07,5.31,20.12
740,-5.85,5.1,19.44
750,-5.36,4.4,18.16
760,-4.88,3.91,16.75
770,-4.54,3.49,15.71
780,-4.28,2.91,14.33
790,-4.09,2.43,13.15
800,-3.95,1.86,12.35
810,-3.74,1.14,11.32
820,-3.49,0.16,10.27
830,-3.19,-0.94,9.17
840,-2.97,-1.62,8.15
850,-2.9,-1.99,7.79
860,-3.03,-2.18,8.27
870,-3.22,-2.21,8.75
880,-3.34,-2.38,9.79
890,-3.5,-2.67,10.76
900,-3.73,-3.11,12.22
910,-4.16,-3.34,13.66
920,-4.67,-3.27,14.82
930,-4.87,-3.0,15.07
940,-5.03,-2.43,15.06
950,-5.04,-1.83,15.03
960,-5.03,-1.44,14.82
970,-4.98,-1.36,14.58
980,-4.75,-1.49,14.2
990,-4.51,-2.04,14.3
1000,-4.43,-2.81,14.2
1010,-4.43,-3.36,14.09
1020,-4.53,-3.41,13.98
1030,-4.67,-2.87,14.09
1040,-4.73,-1.93,14.45
1050,-4.75,-1.13,14.85
1060,-4.76,-0.66,14.67
1070,-4.67,-0.31,14.1
1080,-4.63,-0.01,13.73
1090,-4.56,0.34,13.26
1100,-4.45,1.05,12.54
1110,-4.28,1.87,12.12
1120,-4.02,2.6,11.72
1130,-3.7,2.97,11.51
1140,-3.5,3.14,11.58
1150,-3.32,3.23,11.65
1160,-3.13,3.09,11.23
1170,-2.91,2.61,10.45
1180,-2.67,2.15,9.66
1190,-2.44,1.94,8.92
1200,-2.14,1.86,8.25
1210,-1.87,1.87,7.8
1220,-1.67,2.19,7.71
1230,-1.45,2.52,8.08
1240,-1.3,2.4,8.08
1250,-1.2,1.85,7.92
1260,-1.07,1.33,7.82
1270,-0.91,1.12,7.46
1280,-0.77,1.21,6.89
1290,-0.48,1.54,6.25
1300,-0.23,2.05,5.78
1310,0.11,2.66,5.51
1320,0.45,3.06,5.2
1330,0.78,3.12,5.07
1340,1.1,2.89,4.93
1350,1.21,2.53,4.6
1360,1.3,2.12,4.38
1370,1.45,1.65,4.21
1380,1.58,1.08,4.39
1390,1.74,0.75,5.11
1400,1.8,0.58,6.08
1410,1.86,0.42,6.87
1420,1.89,0.26,6.73
1430,1.95,0.13,6.11
1440,2.1,0.05,5.33
1450,2.26,0.06,4.76
1460,2.41,0.32,4.25
1470,2.54,0.52,4.12
1480,2.67,0.62,4.81
1490,2.69,0.68,5.63
1500,2.61,0.68,6.54
