timestamp,x,y,z
0,1.5,-1.33,7.08
10,1.31,-1.16,7.12
20,1.28,-0.68,7.83
30,1.21,0.09,8.65
40,1.02,0.82,9.45
50,0.93,1.33,10.37
60,0.78,1.58,11.35
70,0.56,1.53,12.09
80,0.34,1.11,12.58
90,0.11,0.44,12.7
100,-0.14,-0.3,12.75
110,-0.34,-1.11,12.76
120,-0.45,-1.65,12.71
130,-0.47,-1.7,12.56
140,-0.31,-1.29,12.37
150,-0.06,-0.43,11.91
160,0.13,0.53,11.13
170,0.28,1.12,10.24
180,0.45,1.31,9.44
190,0.54,0.89,8.94
200,0.56,-0.0,8.76
210,0.54,-0.98,8.88
220,0.56,-1.75,9.15
230,0.59,-2.24,9.56
240,0.7,-2.37,9.99
250,0.73,-2.06,10.25
260,0.73,-1.52,10.32
270,0.77,-0.98,10.19
280,0.8,-0.53,9.68
290,0.84,-0.34,9.12
300,0.91,-0.51,8.71
310,0.95,-0.85,8.46
320,1.02,-1.19,8.39
330,1.07,-1.34,8.33
340,1.18,-1.33,8.16
350,1.25,-1.35,7.94
360,1.23,-1.41,7.75
370,1.2,-1.52,7.54
380,1.16,-1.53,7.38
390,1.08,-1.69,7.12
400,0.96,-1.79,6.95
410,0.89,-2.03,6.8
420,0.79,-2.35,6.62
430,0.82,-2.61,6.48
440,0.84,-2.81,6.17
450,0.85,-2.96,5.67
460,0.92,-3.16,5.11
470,1.08,-3.34,4.58
480,1.21,-3.58,4.02
490,1.24,-4.0,3.59
500,1.15,-4.42,3.27
510,0.99,-4.53,2.97
520,0.74,-4.38,2.67
530,0.46,-3.94,2.44
540,0.16,-3.34,2.38
550,-0.19,-2.64,2.6
560,-0.47,-1.94,3.43
570,-0.69,-1.36,4.34
580,-0.86,-0.84,4.95
590,-1.02,-0.58,5.09
600,-1.36,-0.74,5.03
610,-1.73,-1.32,4.79
620,-2.09,-1.74,4.54
630,-2.68,-2.06,4.74
640,-3.17,-2.38,5.66
650,-3.66,-2.46,7.01
660,-4.06,-2.28,8.62
670,-4.43,-1.81,10.69
680,-4.63,-1.14,12.59
690,-4.82,-0.28,13.34
700,-5.09,0.97,12.73
710,-5.33,1.92,12.31
720,-5.34,2.28,12.32
730,-5.35,2.38,12.2
740,-5.46,2.29,12.1
750,-5.54,1.9,12.2
760,-5.6,1.55,12.38
770,-5.68,1.5,12.86
780,-5.92,1.61,14.37
790,-6.02,1.51,17.48
800,-6.14,2.22,19.49
810,-6.07,3.12,19.97
820,-5.73,3.68,19.01
830,-5.32,3.62,17.21
840,-4.8,3.08,15.33
850,-4.3,2.58,13.46
860,-3.97,2.36,12.53
870,-3.63,1.84,11.32
880,-3.41,1.96,10.35
890,-3.26,2.13,9.94
900,-3.2,2.06,10.42
910,-3.17,1.87,11.41
920,-3.19,1.4,11.98
930,-3.27,0.89,12.13
940,-3.43,0.21,12.37
950,-3.57,-0.59,13.21
960,-3.79,-0.53,13.99
970,-4.0,0.43,14.78
980,-4.11,1.65,15.1
990,-4.16,2.74,14.79
1000,-4.19,3.44,14.61
1010,-4.25,3.32,14.72
1020,-4.29,2.61,14.59
1030,-4.38,1.41,14.27
1040,-4.38,-0.06,14.0
1050,-4.44,-1.33,13.49
1060,-4.45,-2.14,13.01
1070,-4.53,-2.41,12.78
1080,-4.6,-2.48,13.33
1090,-4.54,-2.47,14.23
1100,-4.6,-2.14,14.59
1110,-4.61,-1.52,14.15
1120,-4.52,-0.74,13.08
1130,-4.39,-0.16,11.92
1140,-4.24,0.41,10.98
1150,-4.12,1.09,10.73
1160,-3.9,1.69,10.76
1170,-3.67,2.1,10.72
1180,-3.46,2.13,10.53
1190,-3.36,1.91,10.23
1200,-3.21,1.41,9.95
1210,-3.01,0.46,9.81
1220,-2.76,-0.69,9.72
1230,-2.65,-1.24,9.38
1240,-2.64,-1.09,8.94
1250,-2.61,-0.64,9.0
1260,-2.52,0.01,9.2
1270,-2.51,0.91,9.31
1280,-2.29,1.5,9.29
1290,-2.0,1.76,8.85
1300,-1.66,1.61,8.04
1310,-1.35,1.3,7.4
1320,-1.06,1.33,6.81
1330,-0.86,1.42,6.2
1340,-0.77,1.45,5.94
1350,-0.72,1.56,6.33
1360,-0.68,1.89,7.28
1370,-0.66,1.95,8.23
1380,-0.6,1.79,8.7
1390,-0.55,1.52,8.88
1400,-0.41,1.07,8.89
1410,-0.31,0.77,8.59
1420,-0.25,0.93,8.01
1430,-0.24,1.25,7.6
1440,-0.17,1.54,7.27
1450,0.04,1.67,6.72
1460,0.29,1.61,6.26
1470,0.54,1.47,6.11
1480,0.72,1.3,6.21
1490,0.81,1.24,6.26
1500,0.76,1.35,6.43
